leadI_mV,leadII_mV,leadIII_mV
-4.9882,-1.7693,3.2189
-5.0074,-1.7801,3.2274
-5.0295,-1.7851,3.2444
-5.0554,-1.8283,3.2272
-5.0725,-1.8786,3.1938
-5.0616,-1.8662,3.1954
-5.0201,-1.7993,3.2208
-4.9664,-1.7040,3.2624
-4.9605,-1.6612,3.2993
-4.9763,-1.6697,3.3065
-4.9772,-1.6842,3.2930
-4.9827,-1.7005,3.2822
-4.9926,-1.7113,3.2813
-5.0061,-1.7311,3.2749
-5.0312,-1.7901,3.2411
-5.0325,-1.8183,3.2142
-5.0117,-1.7876,3.2241
-4.9753,-1.7243,3.2509
-4.9432,-1.6546,3.2886
-4.9476,-1.6295,3.3181
-4.9547,-1.6574,3.2973
-4.9553,-1.6798,3.2755
-4.9504,-1.6857,3.2648
-4.9679,-1.6903,3.2776
-5.0044,-1.7189,3.2855
-5.0349,-1.7624,3.2725
-5.0133,-1.7596,3.2537
-4.9782,-1.7071,3.2711
-4.9365,-1.6310,3.3055
-4.9158,-1.5701,3.3457
-4.9240,-1.5745,3.3495
-4.9226,-1.6006,3.3219
-4.9330,-1.6170,3.3160
-4.9459,-1.6362,3.3098
-4.9595,-1.6491,3.3105
-4.9971,-1.7096,3.2876
-5.0249,-1.7699,3.2550
-5.0094,-1.7713,3.2381
-4.9591,-1.7224,3.2367
-4.9105,-1.6370,3.2734
-4.8917,-1.6015,3.2902
-4.9090,-1.6295,3.2795
-4.9092,-1.6603,3.2489
-4.9206,-1.6737,3.2469
-4.9364,-1.6809,3.2556
-4.9532,-1.6949,3.2583
-4.9911,-1.7535,3.2377
-5.0127,-1.7989,3.2137
-4.9783,-1.7779,3.2004
-4.9385,-1.7180,3.2205
-4.9253,-1.6588,3.2665
-4.9486,-1.6578,3.2907
-4.9682,-1.7027,3.2655
-4.9803,-1.7373,3.2430
-4.9831,-1.7531,3.2301
-4.9911,-1.7636,3.2275
-5.0216,-1.8057,3.2159
-5.0432,-1.8517,3.1915
-5.0336,-1.8506,3.1830
-5.0166,-1.8287,3.1879
-4.9709,-1.7646,3.2063
-4.9562,-1.7103,3.2459
-4.9820,-1.7342,3.2478
-4.9897,-1.7727,3.2171
-5.0007,-1.7962,3.2045
-5.0077,-1.8112,3.1965
-5.0067,-1.8174,3.1893
-5.0330,-1.8608,3.1723
-5.0535,-1.9038,3.1497
-5.0328,-1.8858,3.1470
-5.0028,-1.8338,3.1691
-4.9620,-1.7866,3.1754
-4.9602,-1.7509,3.2093
-4.9918,-1.7590,3.2328
-4.9934,-1.7749,3.2184
-5.0006,-1.8011,3.1995
-5.0112,-1.8200,3.1911
-5.0235,-1.8410,3.1825
-5.0513,-1.8812,3.1701
-5.0486,-1.9021,3.1465
-5.0150,-1.8714,3.1437
-4.9794,-1.8189,3.1606
-4.9445,-1.7555,3.1890
-4.9589,-1.7482,3.2106
-4.9716,-1.7781,3.1935
-4.9768,-1.7886,3.1882
-4.9991,-1.8107,3.1884
-5.0189,-1.8281,3.1908
-5.0417,-1.8626,3.1791
-5.0608,-1.9109,3.1499
-5.0563,-1.9100,3.1463
-5.0263,-1.8748,3.1515
-4.9663,-1.8024,3.1639
-4.9426,-1.7473,3.1954
-4.9599,-1.7507,3.2092
-4.9757,-1.7829,3.1928
-4.9743,-1.8018,3.1725
-4.9809,-1.8074,3.1735
-4.9982,-1.8154,3.1828
-5.0276,-1.8509,3.1767
-5.0419,-1.8924,3.1495
-5.0203,-1.8754,3.1448
-4.9870,-1.8241,3.1629
-4.9481,-1.7558,3.1923
-4.9471,-1.7276,3.2195
-4.9747,-1.7638,3.2110
-4.9728,-1.7858,3.1871
-4.9684,-1.8119,3.1565
-4.9806,-1.8272,3.1533
-4.9924,-1.8260,3.1664
-5.0171,-1.8542,3.1629
-5.0118,-1.8593,3.1526
-4.9718,-1.8084,3.1634
-4.8941,-1.7214,3.1727
-4.8091,-1.6289,3.1802
-4.7747,-1.5920,3.1827
-4.7570,-1.5854,3.1716
-4.7308,-1.5564,3.1744
-4.7178,-1.5093,3.2085
-4.7080,-1.4432,3.2648
-4.7265,-1.3074,3.4191
-4.7544,-1.1664,3.5881
-4.7149,-1.0712,3.6437
-4.6600,-0.9903,3.6696
-4.6381,-0.8747,3.7634
-4.6551,-0.7580,3.8971
-4.7092,-0.7433,3.9660
-4.7327,-0.7755,3.9572
-4.8023,-0.8712,3.9311
-4.9318,-1.0481,3.8837
-5.0271,-1.2653,3.7619
-5.1302,-1.5273,3.6029
-5.2139,-1.8255,3.3884
-5.2377,-2.0696,3.1681
-5.2205,-2.1862,3.0343
-5.1654,-2.1708,2.9946
-5.1405,-2.1317,3.0088
-5.1328,-2.1492,2.9836
-5.1027,-2.1843,2.9184
-5.0844,-2.1924,2.8921
-5.0672,-2.1720,2.8952
-5.0698,-2.1687,2.9011
-5.0876,-2.2089,2.8787
-5.0879,-2.2227,2.8652
-5.0509,-2.1801,2.8708
-5.0011,-2.1020,2.8991
-4.9550,-2.0143,2.9408
-4.9485,-1.9884,2.9601
-4.9523,-2.0005,2.9518
-4.9494,-1.9924,2.9569
-4.9492,-1.9875,2.9616
-4.9554,-1.9717,2.9836
-4.9868,-1.9754,3.0115
-5.0168,-2.0101,3.0066
-5.0116,-1.9894,3.0222
-4.9698,-1.9129,3.0569
-4.9123,-1.8121,3.1002
-4.8951,-1.7490,3.1461
-4.9032,-1.7444,3.1588
-4.9053,-1.7648,3.1405
-4.9210,-1.7798,3.1412
-4.9302,-1.7872,3.1430
-4.9513,-1.8024,3.1489
-4.9863,-1.8379,3.1484
-4.9979,-1.8680,3.1298
-4.9755,-1.8485,3.1269
-4.9376,-1.8062,3.1313
-4.8984,-1.7395,3.1589
-4.8871,-1.6972,3.1899
-4.9063,-1.7146,3.1917
-4.9067,-1.7303,3.1764
-4.9126,-1.7330,3.1796
-4.9213,-1.7294,3.1919
-4.9389,-1.7403,3.1985
-4.9668,-1.8047,3.1621
-4.9681,-1.8328,3.1354
-4.9319,-1.7847,3.1472
-4.8818,-1.7258,3.1561
-4.8569,-1.6615,3.1954
-4.8687,-1.6470,3.2217
-4.8761,-1.6726,3.2035
-4.8892,-1.6931,3.1962
-4.9021,-1.7011,3.2010
-4.9078,-1.7074,3.2004
-4.9331,-1.7428,3.1903
-4.9588,-1.7915,3.1672
-4.9519,-1.8016,3.1503
-4.9108,-1.7577,3.1531
-4.8674,-1.6875,3.1799
-4.8582,-1.6277,3.2305
-4.8823,-1.6324,3.2499
-4.8818,-1.6574,3.2244
-4.8777,-1.6762,3.2014
-4.8876,-1.6910,3.1966
-4.9058,-1.7023,3.2035
-4.9313,-1.7417,3.1896
-4.9470,-1.7787,3.1683
-4.9299,-1.7505,3.1794
-4.8771,-1.6936,3.1835
-4.8266,-1.6317,3.1949
-4.8353,-1.5963,3.2389
-4.8497,-1.6115,3.2382
-4.8568,-1.6329,3.2239
-4.8462,-1.6380,3.2081
-4.8403,-1.6551,3.1851
-4.8779,-1.6855,3.1924
-4.9166,-1.7322,3.1844
-4.9189,-1.7485,3.1705
-4.8942,-1.7134,3.1808
-4.8346,-1.6458,3.1888
-4.7980,-1.5872,3.2108
-4.8253,-1.5734,3.2519
-4.8400,-1.5967,3.2432
-4.8415,-1.6117,3.2297
-4.8351,-1.6287,3.2064
-4.8424,-1.6362,3.2063
-4.8716,-1.6651,3.2065
-4.9033,-1.7177,3.1856
-4.8944,-1.7180,3.1763
-4.8619,-1.6803,3.1816
-4.8084,-1.6126,3.1958
-4.7983,-1.5562,3.2421
-4.8187,-1.5577,3.2610
-4.8133,-1.5756,3.2377
-4.8152,-1.5799,3.2353
-4.8227,-1.5938,3.2290
-4.8512,-1.6256,3.2257
-4.8807,-1.6614,3.2193
-4.8756,-1.6745,3.2010
-4.8343,-1.6472,3.1871
-4.7965,-1.5950,3.2014
-4.7643,-1.5252,3.2392
-4.7638,-1.5009,3.2629
-4.7701,-1.5326,3.2375
-4.7760,-1.5503,3.2256
-4.7972,-1.5629,3.2343
-4.8072,-1.5612,3.2460
-4.8130,-1.5743,3.2387
-4.8358,-1.6226,3.2132
-4.8434,-1.6444,3.1990
-4.8123,-1.6082,3.2041
-4.7596,-1.5275,3.2321
-4.7217,-1.4605,3.2612
-4.7430,-1.4592,3.2838
-4.7527,-1.4817,3.2710
-4.7548,-1.5004,3.2543
-4.7632,-1.5138,3.2494
-4.7844,-1.5210,3.2634
-4.8131,-1.5614,3.2517
-4.8198,-1.6063,3.2135
-4.8074,-1.5957,3.2117
-4.7697,-1.5520,3.2177
-4.7224,-1.4740,3.2485
-4.7195,-1.4231,3.2965
-4.7397,-1.4319,3.3078
-4.7443,-1.4488,3.2955
-4.7485,-1.4617,3.2868
-4.7520,-1.4765,3.2755
-4.7667,-1.4915,3.2751
-4.8019,-1.5434,3.2585
-4.8221,-1.5938,3.2283
-4.8075,-1.5953,3.2122
-4.7607,-1.5284,3.2323
-4.7168,-1.4447,3.2721
-4.7151,-1.4194,3.2957
-4.7410,-1.4422,3.2988
-4.7403,-1.4588,3.2816
-4.7456,-1.4748,3.2708
-4.7626,-1.4762,3.2864
-4.7808,-1.4923,3.2885
-4.8027,-1.5432,3.2595
-4.8058,-1.5605,3.2453
-4.7750,-1.5299,3.2451
-4.7375,-1.4736,3.2639
-4.7189,-1.3980,3.3209
-4.7230,-1.3814,3.3416
-4.7337,-1.4178,3.3158
-4.7474,-1.4438,3.3036
-4.7544,-1.4631,3.2912
-4.7650,-1.4741,3.2909
-4.8000,-1.5017,3.2983
-4.8321,-1.5595,3.2727
-4.8218,-1.5693,3.2525
-4.7941,-1.5409,3.2531
-4.7453,-1.4763,3.2689
-4.7356,-1.4266,3.3090
-4.7526,-1.4442,3.3085
-4.7430,-1.4778,3.2652
-4.7694,-1.4989,3.2705
-4.7901,-1.5296,3.2605
-4.8078,-1.5528,3.2550
-4.8470,-1.6144,3.2326
-4.8671,-1.6596,3.2075
-4.8442,-1.6385,3.2056
-4.8156,-1.5949,3.2206
-4.7879,-1.5396,3.2482
-4.7866,-1.5293,3.2574
-4.8031,-1.5651,3.2380
-4.8116,-1.5941,3.2175
-4.8243,-1.6117,3.2127
-4.8313,-1.6306,3.2007
-4.8632,-1.6616,3.2016
-4.8906,-1.7235,3.1671
-4.8987,-1.7545,3.1442
-4.8799,-1.7342,3.1457
-4.8261,-1.6683,3.1578
-4.8075,-1.6043,3.2032
-4.8300,-1.5994,3.2306
-4.8354,-1.6381,3.1973
-4.8440,-1.6669,3.1771
-4.8510,-1.6979,3.1531
-4.8649,-1.7149,3.1500
-4.9097,-1.7652,3.1446
-4.9411,-1.8161,3.1251
-4.9337,-1.8168,3.1169
-4.8973,-1.7741,3.1232
-4.8430,-1.6984,3.1446
-4.8308,-1.6555,3.1754
-4.8446,-1.6771,3.1675
-4.8390,-1.7081,3.1309
-4.8532,-1.7223,3.1309
-4.8730,-1.7322,3.1408
-4.8941,-1.7377,3.1564
-4.9208,-1.7898,3.1310
-4.9383,-1.8420,3.0963
-4.9183,-1.8215,3.0968
-4.8787,-1.7620,3.1167
-4.8408,-1.6885,3.1524
-4.8438,-1.6602,3.1837
-4.8615,-1.7001,3.1613
-4.8706,-1.7298,3.1408
-4.8766,-1.7436,3.1330
-4.8822,-1.7504,3.1318
-4.9024,-1.7741,3.1284
-4.9311,-1.8251,3.1060
-4.9338,-1.8339,3.1000
-4.9024,-1.7936,3.1089
-4.8532,-1.7309,3.1223
-4.8237,-1.6743,3.1494
-4.8327,-1.6699,3.1627
-4.8394,-1.7060,3.1334
-4.8536,-1.7185,3.1351
-4.8646,-1.7215,3.1431
-4.8666,-1.7313,3.1353
-4.8946,-1.7743,3.1203
-4.9255,-1.8258,3.0996
-4.9127,-1.8117,3.1010
-4.8639,-1.7551,3.1087
-4.8139,-1.6867,3.1273
-4.8144,-1.6496,3.1649
-4.8380,-1.6751,3.1629
-4.8400,-1.7012,3.1387
-4.8464,-1.7250,3.1214
-4.8701,-1.7251,3.1450
-4.8733,-1.7343,3.1390
-4.8881,-1.7855,3.1025
-4.9036,-1.8223,3.0813
-4.8939,-1.7970,3.0969
-4.8526,-1.7418,3.1108
-4.8041,-1.6754,3.1287
-4.8146,-1.6539,3.1607
-4.8363,-1.6755,3.1608
-4.8356,-1.6977,3.1379
-4.8421,-1.7225,3.1196
-4.8633,-1.7445,3.1188
-4.8919,-1.7712,3.1208
-4.9147,-1.8161,3.0987
-4.9155,-1.8143,3.1012
-4.8805,-1.7701,3.1103
-4.8268,-1.7119,3.1149
-4.8016,-1.6482,3.1534
-4.8190,-1.6527,3.1663
-4.8388,-1.6834,3.1553
-4.8391,-1.6956,3.1434
-4.8466,-1.7181,3.1285
-4.8497,-1.7253,3.1244
-4.8809,-1.7498,3.1311
-4.9030,-1.7940,3.1090
-4.8986,-1.7979,3.1006
-4.8662,-1.7514,3.1149
-4.8097,-1.6779,3.1318
-4.7963,-1.6365,3.1598
-4.8207,-1.6555,3.1652
-4.8187,-1.6806,3.1380
-4.8265,-1.7052,3.1213
-4.8425,-1.7272,3.1153
-4.8764,-1.7419,3.1345
-4.9109,-1.7993,3.1116
-4.9185,-1.8364,3.0821
-4.8885,-1.8053,3.0832
-4.8527,-1.7537,3.0990
-4.8328,-1.6833,3.1495
-4.8345,-1.6534,3.1811
-4.8403,-1.6895,3.1508
-4.8495,-1.7206,3.1289
-4.8691,-1.7377,3.1314
-4.8677,-1.7451,3.1226
-4.8880,-1.7705,3.1175
-4.9225,-1.8266,3.0959
-4.9159,-1.8372,3.0787
-4.8837,-1.7986,3.0851
-4.8427,-1.7212,3.1216
-4.8180,-1.6575,3.1605
-4.8169,-1.6587,3.1582
-4.8212,-1.6863,3.1349
-4.8270,-1.7034,3.1236
-4.8400,-1.7306,3.1094
-4.8497,-1.7335,3.1163
-4.8806,-1.7672,3.1134
-4.8985,-1.8239,3.0746
-4.8923,-1.8277,3.0645
-4.8627,-1.7763,3.0863
-4.8190,-1.7084,3.1106
-4.8135,-1.6746,3.1389
-4.8421,-1.6932,3.1489
-4.8417,-1.7084,3.1333
-4.8478,-1.7235,3.1243
-4.8590,-1.7463,3.1127
-4.8875,-1.7714,3.1161
-4.9194,-1.8169,3.1025
-4.9201,-1.8374,3.0827
-4.8945,-1.8176,3.0769
-4.8490,-1.7640,3.0850
-4.8065,-1.6923,3.1142
-4.8212,-1.6717,3.1495
-4.8353,-1.7019,3.1334
-4.8276,-1.7277,3.1000
-4.8415,-1.7487,3.0928
-4.8592,-1.7561,3.1032
-4.8820,-1.7758,3.1062
-4.9115,-1.8312,3.0803
-4.9161,-1.8422,3.0739
-4.8826,-1.8123,3.0703
-4.8284,-1.7498,3.0786
-4.8173,-1.6984,3.1188
-4.8454,-1.7104,3.1350
-4.8641,-1.7519,3.1122
-4.8851,-1.7843,3.1008
-4.8870,-1.7895,3.0975
-4.8868,-1.7993,3.0875
-4.9174,-1.8511,3.0663
-4.9404,-1.8879,3.0524
-4.9316,-1.8641,3.0675
-4.8873,-1.8105,3.0768
-4.8400,-1.7419,3.0980
-4.8313,-1.6898,3.1415
-4.8461,-1.7186,3.1275
-4.8485,-1.7504,3.0982
-4.8629,-1.7603,3.1026
-4.8754,-1.7673,3.1081
-4.8906,-1.7807,3.1099
-4.9223,-1.8421,3.0803
-4.9366,-1.8800,3.0566
-4.9079,-1.8488,3.0591
-4.8684,-1.7905,3.0779
-4.8365,-1.7319,3.1047
-4.8646,-1.7232,3.1414
-4.8687,-1.7428,3.1259
-4.8613,-1.7625,3.0988
-4.8777,-1.7834,3.0943
-4.8832,-1.7923,3.0910
-4.9073,-1.8172,3.0901
-4.9413,-1.8704,3.0709
-4.9344,-1.8696,3.0648
-4.9016,-1.8253,3.0763
-4.8563,-1.7503,3.1060
-4.8190,-1.6862,3.1328
-4.8328,-1.6914,3.1414
-4.8390,-1.7336,3.1054
-4.8434,-1.7545,3.0889
-4.8724,-1.7722,3.1003
-4.8879,-1.7822,3.1056
-4.9132,-1.8282,3.0850
-4.9378,-1.8797,3.0581
-4.9273,-1.8762,3.0511
-4.8875,-1.8322,3.0553
-4.8365,-1.7559,3.0807
-4.8438,-1.7155,3.1284
-4.8707,-1.7340,3.1367
-4.8608,-1.7592,3.1016
-4.8628,-1.7794,3.0834
-4.8805,-1.7936,3.0869
-4.8970,-1.8059,3.0911
-4.9295,-1.8601,3.0694
-4.9470,-1.9010,3.0460
-4.9130,-1.8620,3.0510
-4.8535,-1.7985,3.0550
-4.8097,-1.7272,3.0825
-4.8176,-1.7026,3.1150
-4.8402,-1.7289,3.1113
-4.8444,-1.7507,3.0937
-4.8625,-1.7677,3.0948
-4.8834,-1.7706,3.1127
-4.9004,-1.7855,3.1149
-4.9167,-1.8389,3.0778
-4.9111,-1.8503,3.0608
-4.8738,-1.8084,3.0655
-4.8301,-1.7321,3.0980
-4.8156,-1.6651,3.1505
-4.8321,-1.6681,3.1640
-4.8456,-1.6974,3.1482
-4.8501,-1.7059,3.1442
-4.8518,-1.7099,3.1419
-4.8665,-1.7214,3.1452
-4.8930,-1.7667,3.1263
-4.8991,-1.8094,3.0897
-4.8753,-1.8002,3.0751
-4.8512,-1.7496,3.1016
-4.8059,-1.6665,3.1394
-4.7980,-1.6253,3.1727
-4.8101,-1.6551,3.1549
-4.8094,-1.6791,3.1304
-4.8210,-1.6793,3.1416
-4.8313,-1.6851,3.1461
-4.8495,-1.7041,3.1454
-4.8769,-1.7370,3.1399
-4.8881,-1.7441,3.1440
-4.8596,-1.7038,3.1558
-4.8073,-1.6303,3.1770
-4.7599,-1.5556,3.2043
-4.7703,-1.5567,3.2136
-4.7850,-1.6062,3.1788
-4.7958,-1.6343,3.1615
-4.8104,-1.6536,3.1568
-4.8193,-1.6677,3.1516
-4.8516,-1.7020,3.1497
-4.8797,-1.7670,3.1127
-4.8666,-1.7763,3.0903
-4.8399,-1.7374,3.1025
-4.7916,-1.6840,3.1077
-4.7792,-1.6363,3.1429
-4.8093,-1.6503,3.1590
-4.8167,-1.6853,3.1314
-4.8040,-1.6932,3.1108
-4.8171,-1.6995,3.1177
-4.8286,-1.7081,3.1205
-4.8576,-1.7523,3.1053
-4.8742,-1.7877,3.0865
-4.8646,-1.7767,3.0879
-4.8402,-1.7334,3.1068
-4.8013,-1.6735,3.1278
-4.8131,-1.6491,3.1640
-4.8371,-1.6782,3.1589
-4.8314,-1.7055,3.1259
-4.8473,-1.7291,3.1182
-4.8674,-1.7567,3.1107
-4.8914,-1.7856,3.1058
-4.9258,-1.8542,3.0716
-4.9232,-1.8822,3.0410
-4.8934,-1.8450,3.0484
-4.8543,-1.7910,3.0633
-4.8346,-1.7313,3.1033
-4.8579,-1.7274,3.1304
-4.8610,-1.7666,3.0944
-4.8721,-1.7856,3.0865
-4.8818,-1.7941,3.0877
-4.8748,-1.7979,3.0769
-4.9007,-1.8311,3.0697
-4.9320,-1.8826,3.0494
-4.9325,-1.8884,3.0441
-4.8944,-1.8524,3.0420
-4.8450,-1.7870,3.0580
-4.8177,-1.7267,3.0910
-4.8361,-1.7389,3.0972
-4.8420,-1.7733,3.0687
-4.8568,-1.7900,3.0668
-4.8797,-1.8096,3.0702
-4.8945,-1.8179,3.0766
-4.9290,-1.8636,3.0654
-4.9546,-1.9162,3.0384
-4.9346,-1.8906,3.0439
-4.8877,-1.8371,3.0507
-4.8444,-1.7652,3.0793
-4.8444,-1.7262,3.1182
-4.8397,-1.7426,3.0972
-4.8340,-1.7657,3.0683
-4.8408,-1.7884,3.0524
-4.8600,-1.8001,3.0599
-4.9006,-1.8220,3.0786
-4.9439,-1.8808,3.0631
-4.9418,-1.9059,3.0360
-4.9068,-1.8673,3.0396
-4.8639,-1.7964,3.0675
-4.8327,-1.7310,3.1017
-4.8429,-1.7229,3.1200
-4.8434,-1.7584,3.0850
-4.8484,-1.7796,3.0688
-4.8690,-1.7977,3.0713
-4.8926,-1.8089,3.0837
-4.9223,-1.8322,3.0900
-4.9425,-1.8772,3.0653
-4.9368,-1.8797,3.0571
-4.9013,-1.8435,3.0578
-4.8487,-1.7815,3.0673
-4.8411,-1.7313,3.1097
-4.8604,-1.7502,3.1103
-4.8649,-1.7981,3.0669
-4.8758,-1.8301,3.0457
-4.8913,-1.8433,3.0480
-4.9089,-1.8555,3.0534
-4.9395,-1.8930,3.0465
-4.9383,-1.9141,3.0242
-4.9056,-1.8754,3.0302
-4.8308,-1.7913,3.0395
-4.7460,-1.6951,3.0509
-4.7059,-1.6241,3.0819
-4.6681,-1.6053,3.0628
-4.6396,-1.5812,3.0584
-4.6396,-1.5388,3.1008
-4.6311,-1.4673,3.1638
-4.6415,-1.3408,3.3007
-4.6551,-1.1900,3.4651
-4.6502,-1.0602,3.5901
-4.6171,-0.9869,3.6302
-4.5857,-0.8883,3.6974
-4.5770,-0.7545,3.8225
-4.6248,-0.6969,3.9279
-4.6535,-0.7211,3.9325
-4.7080,-0.7965,3.9115
-4.8450,-0.9801,3.8649
-4.9432,-1.1924,3.7508
-5.0382,-1.4457,3.5925
-5.1333,-1.7422,3.3912
-5.1550,-1.9893,3.1656
-5.1423,-2.1517,2.9906
-5.0866,-2.1772,2.9094
-5.0408,-2.1296,2.9112
-5.0304,-2.1231,2.9072
-5.0111,-2.1688,2.8423
-4.9977,-2.1875,2.8101
-4.9810,-2.1846,2.7963
-4.9779,-2.1674,2.8105
-4.9921,-2.1896,2.8025
-5.0036,-2.2095,2.7941
-4.9800,-2.1790,2.8011
-4.9311,-2.1085,2.8227
-4.8776,-2.0165,2.8610
-4.8666,-1.9757,2.8909
-4.8713,-1.9856,2.8858
-4.8616,-1.9914,2.8703
-4.8665,-1.9900,2.8766
-4.8869,-1.9785,2.9084
-4.9075,-1.9619,2.9456
-4.9246,-1.9850,2.9396
-4.9321,-1.9853,2.9468
-4.9128,-1.9385,2.9743
-4.8553,-1.8489,3.0064
-4.8191,-1.7603,3.0587
-4.8359,-1.7259,3.1101
-4.8481,-1.7422,3.1060
-4.8551,-1.7555,3.0996
-4.8495,-1.7599,3.0896
-4.8456,-1.7597,3.0859
-4.8783,-1.7874,3.0909
-4.9124,-1.8319,3.0805
-4.8966,-1.8310,3.0657
-4.8594,-1.7881,3.0713
-4.8140,-1.7093,3.1048
-4.7947,-1.6526,3.1422
-4.8044,-1.6768,3.1276
-4.8220,-1.7008,3.1212
-4.8343,-1.7073,3.1269
-4.8391,-1.7144,3.1247
-4.8594,-1.7303,3.1291
-4.8994,-1.7808,3.1186
-4.9124,-1.8228,3.0895
-4.8845,-1.8030,3.0815
-4.8509,-1.7504,3.1005
-4.8066,-1.6804,3.1262
-4.8199,-1.6538,3.1662
-4.8407,-1.6769,3.1638
-4.8425,-1.6994,3.1431
-4.8551,-1.7108,3.1443
-4.8639,-1.7219,3.1420
-4.8790,-1.7487,3.1303
-4.9006,-1.7906,3.1100
-4.9003,-1.8013,3.0990
-4.8690,-1.7720,3.0970
-4.8205,-1.7074,3.1130
-4.7909,-1.6307,3.1602
-4.8033,-1.6085,3.1948
-4.7996,-1.6353,3.1643
-4.8049,-1.6577,3.1472
-4.8200,-1.6769,3.1432
-4.8354,-1.6861,3.1493
-4.8552,-1.7068,3.1484
-4.8748,-1.7541,3.1206
-4.8696,-1.7467,3.1229
-4.8255,-1.6898,3.1356
-4.7718,-1.6155,3.1563
-4.7609,-1.5681,3.1928
-4.7832,-1.5893,3.1939
-4.7932,-1.6217,3.1714
-4.8061,-1.6385,3.1676
-4.8099,-1.6524,3.1575
-4.8218,-1.6594,3.1623
-4.8611,-1.7116,3.1495
-4.8818,-1.7567,3.1251
-4.8657,-1.7321,3.1336
-4.8204,-1.6690,3.1514
-4.7703,-1.5920,3.1783
-4.7573,-1.5530,3.2042
-4.7775,-1.5793,3.1982
-4.7875,-1.6001,3.1874
-4.7926,-1.6031,3.1895
-4.7939,-1.6148,3.1791
-4.8117,-1.6312,3.1805
-4.8469,-1.6828,3.1642
-4.8475,-1.7006,3.1469
-4.8191,-1.6617,3.1574
-4.7802,-1.6007,3.1795
-4.7415,-1.5343,3.2072
-4.7496,-1.5191,3.2305
-4.7615,-1.5493,3.2122
-4.7607,-1.5741,3.1866
-4.7681,-1.6074,3.1606
-4.7947,-1.6241,3.1707
-4.8243,-1.6465,3.1779
-4.8421,-1.6875,3.1546
-4.8304,-1.6848,3.1456
-4.8037,-1.6481,3.1556
-4.7571,-1.5675,3.1896
-4.7371,-1.5124,3.2247
-4.7577,-1.5225,3.2352
-4.7464,-1.5376,3.2088
-4.7474,-1.5491,3.1983
-4.7595,-1.5613,3.1982
-4.7749,-1.5684,3.2066
-4.8034,-1.6022,3.2012
-4.8050,-1.6372,3.1679
-4.7830,-1.6146,3.1683
-4.7411,-1.5551,3.1860
-4.6884,-1.4817,3.2067
-4.7024,-1.4506,3.2518
-4.7222,-1.4788,3.2434
-4.7280,-1.5074,3.2206
-4.7394,-1.5229,3.2164
-4.7426,-1.5270,3.2155
-4.7634,-1.5517,3.2116
-4.7967,-1.6043,3.1924
-4.7990,-1.6091,3.1900
-4.7673,-1.5596,3.2077
-4.7161,-1.4923,3.2238
-4.6835,-1.4217,3.2619
-4.6992,-1.4089,3.2903
-4.6993,-1.4261,3.2732
-4.6924,-1.4393,3.2531
-4.6982,-1.4538,3.2444
-4.7115,-1.4583,3.2532
-4.7472,-1.4950,3.2522
-4.7737,-1.5467,3.2269
-4.7644,-1.5438,3.2206
-4.7276,-1.5038,3.2238
-4.6841,-1.4410,3.2431
-4.6810,-1.3980,3.2829
-4.6962,-1.4073,3.2888
-4.6953,-1.4251,3.2702
-4.7051,-1.4351,3.2700
-4.7238,-1.4565,3.2673
-4.7366,-1.4642,3.2724
-4.7632,-1.5127,3.2504
-4.7638,-1.5509,3.2129
-4.7433,-1.5188,3.2246
-4.7161,-1.4517,3.2644
-4.6814,-1.3751,3.3063
-4.6785,-1.3563,3.3222
-4.7008,-1.3926,3.3082
-4.7142,-1.4210,3.2932
-4.7279,-1.4419,3.2860
-4.7417,-1.4527,3.2890
-4.7629,-1.4756,3.2874
-4.7967,-1.5396,3.2570
-4.7977,-1.5671,3.2307
-4.7679,-1.5393,3.2285
-4.7385,-1.4817,3.2568
-4.7179,-1.4282,3.2897
-4.7258,-1.4339,3.2919
-4.7328,-1.4682,3.2646
-4.7380,-1.4888,3.2492
-4.7447,-1.5109,3.2338
-4.7671,-1.5277,3.2394
-4.8043,-1.5716,3.2327
-4.8413,-1.6305,3.2108
-4.8296,-1.6343,3.1953
-4.7925,-1.6060,3.1865
-4.7627,-1.5452,3.2175
-4.7583,-1.5150,3.2433
-4.7826,-1.5437,3.2389
-4.7920,-1.5681,3.2238
-4.8025,-1.5932,3.2093
-4.8134,-1.6143,3.1991
-4.8283,-1.6267,3.2016
-4.8687,-1.6922,3.1765
-4.8872,-1.7432,3.1440
-4.8702,-1.7411,3.1291
-4.8337,-1.6888,3.1450
-4.8023,-1.6316,3.1708
-4.8092,-1.6143,3.1949
-4.8176,-1.6334,3.1842
-4.8153,-1.6579,3.1574
-4.8281,-1.6830,3.1450
-4.8469,-1.7020,3.1450
-4.8784,-1.7267,3.1517
-4.9130,-1.7920,3.1210
-4.9247,-1.8172,3.1075
-4.8901,-1.7756,3.1145
-4.8421,-1.7073,3.1348
-4.8068,-1.6391,3.1677
-4.8214,-1.6361,3.1854
-4.8341,-1.6815,3.1526
-4.8434,-1.7091,3.1343
-4.8484,-1.7241,3.1243
-4.8589,-1.7352,3.1237
-4.8937,-1.7705,3.1232
-4.9153,-1.8229,3.0924
-4.9056,-1.8186,3.0869
-4.8696,-1.7688,3.1008
-4.8275,-1.7006,3.1270
-4.8250,-1.6561,3.1688
-4.8436,-1.6645,3.1791
-4.8394,-1.6945,3.1450
-4.8563,-1.7151,3.1411
