leadI_mV,leadII_mV,leadIII_mV
310.6448,304.9370,-5.7078
310.6617,304.9456,-5.7160
310.7136,304.9866,-5.7270
310.8013,305.0525,-5.7487
310.8617,305.0962,-5.7655
310.8525,305.0919,-5.7606
310.7874,305.0444,-5.7430
310.7145,304.9850,-5.7295
310.6616,304.9620,-5.6996
310.6359,304.9568,-5.6791
310.6367,304.9457,-5.6910
310.6454,304.9442,-5.7013
310.6687,304.9549,-5.7138
310.7205,305.0034,-5.7171
310.7728,305.0636,-5.7092
310.8124,305.0880,-5.7243
310.8047,305.0714,-5.7332
310.7529,305.0135,-5.7394
310.7199,304.9612,-5.7587
310.6974,304.9435,-5.7539
310.6540,304.9309,-5.7231
310.6353,304.9246,-5.7107
310.6372,304.9228,-5.7144
310.6666,304.9441,-5.7225
310.7426,305.0114,-5.7312
310.7819,305.0642,-5.7177
310.7979,305.0659,-5.7320
310.7740,305.0303,-5.7437
310.7155,304.9700,-5.7455
310.6704,304.9405,-5.7299
310.6384,304.9302,-5.7082
310.6170,304.9169,-5.7001
310.6108,304.9137,-5.6971
310.6245,304.9184,-5.7061
310.6460,304.9552,-5.6908
310.7084,305.0249,-5.6835
310.7760,305.0669,-5.7091
310.7887,305.0582,-5.7305
310.7328,305.0037,-5.7292
310.6819,304.9379,-5.7440
310.6691,304.9055,-5.7636
310.6683,304.8922,-5.7761
310.6269,304.8821,-5.7448
310.5934,304.8842,-5.7092
310.6145,304.9039,-5.7106
310.6763,304.9621,-5.7142
310.7392,305.0303,-5.7089
310.7690,305.0579,-5.7111
310.7539,305.0378,-5.7161
310.6967,304.9780,-5.7187
310.6511,304.9282,-5.7229
310.6410,304.9143,-5.7267
310.6371,304.9055,-5.7315
310.6462,304.9069,-5.7393
310.6553,304.9206,-5.7346
310.6676,304.9516,-5.7159
310.7083,305.0168,-5.6915
310.7574,305.0708,-5.6866
310.7695,305.0813,-5.6882
310.7549,305.0375,-5.7174
310.7124,304.9643,-5.7481
310.6745,304.9232,-5.7513
310.6473,304.9209,-5.7264
310.6407,304.9144,-5.7263
310.6408,304.9108,-5.7300
310.6521,304.9221,-5.7299
310.6972,304.9640,-5.7332
310.7735,305.0382,-5.7353
310.8142,305.0794,-5.7348
310.8008,305.0713,-5.7295
310.7620,305.0176,-5.7444
310.7041,304.9557,-5.7484
310.6602,304.9315,-5.7287
310.6439,304.9298,-5.7140
310.6461,304.9305,-5.7157
310.6643,304.9340,-5.7303
310.6992,304.9510,-5.7482
310.7619,305.0074,-5.7545
310.8342,305.0771,-5.7571
310.8620,305.1020,-5.7600
310.8327,305.0820,-5.7507
310.7719,305.0251,-5.7468
310.7301,304.9754,-5.7547
310.7112,304.9625,-5.7487
310.6873,304.9472,-5.7400
310.6835,304.9424,-5.7411
310.6965,304.9492,-5.7472
310.7191,304.9753,-5.7439
310.7531,305.0388,-5.7144
310.7980,305.0930,-5.7049
310.8199,305.1006,-5.7193
310.8036,305.0630,-5.7405
310.7533,305.0054,-5.7479
310.7155,304.9726,-5.7430
310.6945,304.9591,-5.7354
310.6829,304.9423,-5.7406
310.6633,304.9442,-5.7191
310.6611,304.9606,-5.7005
310.7144,305.0013,-5.7131
310.7964,305.0605,-5.7359
310.8380,305.0962,-5.7418
310.8369,305.0887,-5.7482
310.7773,305.0376,-5.7397
310.7238,304.9775,-5.7463
310.7106,304.9544,-5.7562
310.7005,304.9442,-5.7563
310.6938,304.9380,-5.7558
310.6948,304.9398,-5.7550
310.6934,304.9601,-5.7333
310.7268,305.0162,-5.7106
310.7911,305.0780,-5.7131
310.8178,305.0951,-5.7227
310.8035,305.0746,-5.7289
310.5628,304.9173,-5.6455
310.5628,304.9173,-5.6455
310.5607,304.9300,-5.6306
310.5881,304.9743,-5.6139
310.6600,305.0367,-5.6233
310.7127,305.0694,-5.6433
310.7215,305.0546,-5.6670
310.6866,305.0092,-5.6774
310.6186,304.9510,-5.6675
310.5710,304.9153,-5.6556
310.5440,304.8988,-5.6452
310.5403,304.8949,-5.6455
310.5552,304.9066,-5.6485
310.5849,304.9232,-5.6618
310.6452,304.9731,-5.6721
310.6909,305.0324,-5.6585
310.6911,305.0493,-5.6418
310.6593,305.0272,-5.6321
310.6016,304.9711,-5.6305
310.5596,304.9246,-5.6349
310.5364,304.9105,-5.6259
310.5101,304.8981,-5.6119
310.5172,304.8943,-5.6229
310.5630,304.9055,-5.6575
310.6054,304.9360,-5.6694
310.6471,304.9927,-5.6544
310.6741,305.0338,-5.6403
310.6671,305.0350,-5.6320
310.6241,304.9988,-5.6253
310.5533,304.9355,-5.6177
310.5085,304.8963,-5.6122
310.5070,304.8841,-5.6229
310.5186,304.8740,-5.6445
310.5245,304.8745,-5.6500
310.5372,304.8872,-5.6500
310.5730,304.9257,-5.6473
310.6216,304.9875,-5.6341
310.6293,305.0216,-5.6077
310.6019,305.0130,-5.5888
310.5555,304.9693,-5.5862
310.5069,304.9115,-5.5954
310.4857,304.8800,-5.6057
310.4899,304.8641,-5.6258
310.4873,304.8550,-5.6323
310.4709,304.8570,-5.6139
310.4795,304.8762,-5.6033
310.5356,304.9269,-5.6087
310.5914,304.9756,-5.6158
310.5974,304.9848,-5.6126
310.5681,304.9645,-5.6036
310.5238,304.9175,-5.6063
310.4796,304.8700,-5.6096
310.4571,304.8552,-5.6019
310.4439,304.8478,-5.5961
310.4455,304.8448,-5.6007
310.4623,304.8536,-5.6086
310.4886,304.8800,-5.6086
310.5354,304.9368,-5.5986
310.5699,304.9802,-5.5896
310.5902,304.9823,-5.6079
310.5691,304.9554,-5.6137
310.4984,304.9025,-5.5959
310.4536,304.8673,-5.5864
310.4456,304.8542,-5.5914
310.4341,304.8403,-5.5938
310.4347,304.8373,-5.5974
310.4507,304.8387,-5.6119
310.4930,304.8746,-5.6183
310.5367,304.9427,-5.5939
310.5615,304.9850,-5.5764
310.5596,304.9808,-5.5788
310.5384,304.9360,-5.6024
310.5106,304.8828,-5.6279
310.4945,304.8564,-5.6381
310.4794,304.8465,-5.6329
310.4687,304.8406,-5.6281
310.4673,304.8461,-5.6212
310.4738,304.8641,-5.6097
310.5138,304.9147,-5.5991
310.5851,304.9785,-5.6066
310.6248,305.0079,-5.6169
310.6218,304.9885,-5.6334
310.5871,304.9343,-5.6528
310.5307,304.8836,-5.6471
310.4772,304.8693,-5.6078
310.4701,304.8700,-5.6001
310.5056,304.8685,-5.6371
310.5321,304.8758,-5.6563
310.5631,304.9035,-5.6596
310.6096,304.9660,-5.6436
310.6517,305.0161,-5.6356
310.6663,305.0223,-5.6440
310.6467,304.9923,-5.6544
310.5971,304.9405,-5.6566
310.5608,304.9101,-5.6507
310.5601,304.9037,-5.6564
310.5679,304.9041,-5.6638
310.5717,304.9038,-5.6678
310.5642,304.9077,-5.6565
310.5852,304.9506,-5.6346
310.6533,305.0159,-5.6374
310.6929,305.0489,-5.6440
310.6951,305.0438,-5.6513
310.6637,305.0098,-5.6539
310.6145,304.9595,-5.6550
310.5757,304.9310,-5.6447
310.5508,304.9182,-5.6326
310.5429,304.9123,-5.6306
310.5670,304.9110,-5.6561
310.6049,304.9209,-5.6841
310.6654,304.9795,-5.6859
310.7290,305.0536,-5.6754
310.7507,305.0811,-5.6696
310.7354,305.0629,-5.6725
310.6805,305.0082,-5.6723
310.6183,304.9615,-5.6568
310.5879,304.9388,-5.6491
310.5761,304.9252,-5.6509
310.5905,304.9277,-5.6628
310.6209,304.9343,-5.6866
310.6524,304.9535,-5.6989
310.7007,305.0099,-5.6907
310.7309,305.0558,-5.6750
310.7216,305.0639,-5.6578
310.6881,305.0351,-5.6530
310.6460,304.9765,-5.6695
310.6159,304.9486,-5.6673
310.5926,304.9422,-5.6504
310.5831,304.9318,-5.6513
310.5991,304.9282,-5.6709
310.6149,304.9332,-5.6818
310.6585,304.9700,-5.6885
310.7117,305.0316,-5.6801
310.7280,305.0640,-5.6640
310.7165,305.0647,-5.6518
310.6779,305.0288,-5.6491
310.6438,304.9706,-5.6732
310.6185,304.9390,-5.6795
310.5949,304.9245,-5.6703
310.5936,304.9199,-5.6737
310.5959,304.9257,-5.6703
310.6047,304.9376,-5.6671
310.6551,304.9851,-5.6699
310.7110,305.0450,-5.6660
310.7311,305.0649,-5.6662
310.7313,305.0496,-5.6818
310.6852,304.9940,-5.6913
310.6245,304.9419,-5.6826
310.5856,304.9301,-5.6556
310.5555,304.9254,-5.6300
310.5679,304.9219,-5.6460
310.5853,304.9273,-5.6580
310.6182,304.9529,-5.6653
310.6802,305.0137,-5.6665
310.7227,305.0598,-5.6629
310.7210,305.0687,-5.6523
310.6895,305.0411,-5.6485
310.6592,304.9838,-5.6754
310.6343,304.9438,-5.6906
310.6103,304.9321,-5.6782
310.5889,304.9250,-5.6639
310.5772,304.9267,-5.6505
310.5917,304.9340,-5.6577
310.6205,304.9656,-5.6550
310.6664,305.0273,-5.6391
310.7024,305.0657,-5.6367
310.7168,305.0603,-5.6565
310.6975,305.0171,-5.6804
310.6374,304.9614,-5.6760
310.5937,304.9320,-5.6617
310.5875,304.9159,-5.6716
310.5932,304.9134,-5.6798
310.5970,304.9206,-5.6764
310.6106,304.9315,-5.6791
310.6452,304.9744,-5.6708
310.6967,305.0313,-5.6654
310.7257,305.0493,-5.6764
310.7161,305.0314,-5.6846
310.6662,304.9818,-5.6844
310.6142,304.9372,-5.6770
310.5832,304.9250,-5.6581
310.5641,304.9143,-5.6497
310.5553,304.9088,-5.6464
310.5751,304.9100,-5.6651
310.6144,304.9259,-5.6885
310.6626,304.9853,-5.6773
310.7083,305.0396,-5.6687
310.7307,305.0557,-5.6751
310.6967,305.0304,-5.6663
310.6385,304.9734,-5.6651
310.6008,304.9371,-5.6637
310.5926,304.9257,-5.6669
310.5900,304.9143,-5.6758
310.5932,304.9113,-5.6819
310.5935,304.9223,-5.6712
310.6359,304.9634,-5.6725
310.6966,305.0217,-5.6748
310.7141,305.0523,-5.6617
310.6998,305.0471,-5.6527
310.6672,305.0115,-5.6557
310.6174,304.9522,-5.6652
310.5858,304.9228,-5.6630
310.5564,304.9204,-5.6360
310.5328,304.9186,-5.6142
310.5392,304.9159,-5.6234
310.5672,304.9343,-5.6329
310.6351,304.9897,-5.6454
310.7142,305.0491,-5.6651
310.7523,305.0677,-5.6846
310.7394,305.0453,-5.6942
310.6762,304.9892,-5.6870
310.5957,304.9379,-5.6578
310.5630,304.9215,-5.6416
310.5793,304.9137,-5.6656
310.5911,304.9105,-5.6807
310.5923,304.9183,-5.6740
310.6088,304.9433,-5.6655
310.6628,304.9984,-5.6644
310.7231,305.0479,-5.6752
310.7382,305.0584,-5.6798
310.7106,305.0296,-5.6810
310.6498,304.9716,-5.6781
310.6127,304.9283,-5.6845
310.6034,304.9131,-5.6902
310.5958,304.8972,-5.6985
310.5929,304.8988,-5.6941
310.5963,304.9143,-5.6820
310.6266,304.9562,-5.6703
310.6879,305.0238,-5.6641
310.7282,305.0713,-5.6569
310.7290,305.0746,-5.6545
310.6888,305.0321,-5.6568
310.6404,304.9713,-5.6692
310.6167,304.9382,-5.6786
310.5979,304.9237,-5.6742
310.5885,304.9146,-5.6739
310.5921,304.9192,-5.6729
310.6137,304.9357,-5.6780
310.6719,304.9879,-5.6840
310.7397,305.0508,-5.6889
310.7502,305.0768,-5.6735
310.6998,305.0527,-5.6471
310.6473,304.9951,-5.6522
310.6072,304.9421,-5.6651
310.5945,304.9227,-5.6718
310.6055,304.9163,-5.6892
310.6133,304.9129,-5.7003
310.6114,304.9177,-5.6937
310.6238,304.9407,-5.6831
310.6768,305.0022,-5.6746
310.7286,305.0573,-5.6714
310.7361,305.0657,-5.6704
310.6907,305.0346,-5.6561
310.6314,304.9750,-5.6564
310.5999,304.9390,-5.6609
310.5960,304.9282,-5.6678
310.5879,304.9191,-5.6688
310.5732,304.9189,-5.6543
310.5767,304.9222,-5.6544
310.6310,304.9565,-5.6745
310.6991,305.0173,-5.6818
310.7140,305.0558,-5.6581
310.7058,305.0514,-5.6544
310.6675,305.0034,-5.6641
310.6078,304.9419,-5.6659
310.5920,304.9244,-5.6675
310.6078,304.9254,-5.6824
310.5971,304.9246,-5.6725
310.5852,304.9220,-5.6632
310.6080,304.9283,-5.6797
310.6760,304.9692,-5.7068
310.7326,305.0235,-5.7091
310.7516,305.0452,-5.7064
310.7359,305.0304,-5.7055
310.6817,304.9775,-5.7042
310.6245,304.9282,-5.6962
310.5959,304.9178,-5.6780
310.5767,304.9101,-5.6666
310.5721,304.9063,-5.6658
310.5816,304.9122,-5.6695
310.6175,304.9404,-5.6771
310.6808,305.0088,-5.6721
310.7343,305.0663,-5.6681
310.7435,305.0693,-5.6742
310.7136,305.0305,-5.6830
310.6553,304.9684,-5.6869
310.6062,304.9291,-5.6771
310.5836,304.9181,-5.6655
310.5754,304.9095,-5.6660
310.5772,304.9069,-5.6703
310.5872,304.9110,-5.6762
310.6240,304.9432,-5.6808
310.6896,305.0090,-5.6806
310.7267,305.0508,-5.6759
310.7188,305.0491,-5.6697
310.6790,305.0038,-5.6753
310.6354,304.9437,-5.6917
310.6234,304.9240,-5.6993
310.6105,304.9182,-5.6923
310.5898,304.9108,-5.6791
310.5749,304.9114,-5.6635
310.5938,304.9189,-5.6749
310.6428,304.9662,-5.6767
310.6929,305.0282,-5.6647
310.7129,305.0508,-5.6621
310.7029,305.0297,-5.6732
310.6608,304.9695,-5.6913
310.6145,304.9165,-5.6980
310.5915,304.9008,-5.6907
310.5870,304.8920,-5.6950
310.5868,304.8856,-5.7012
310.5731,304.8955,-5.6775
310.5823,304.9232,-5.6591
310.6396,304.9813,-5.6583
310.6928,305.0314,-5.6614
310.6985,305.0421,-5.6564
310.6700,305.0123,-5.6577
310.6263,304.9467,-5.6797
310.5878,304.9024,-5.6854
310.5620,304.8925,-5.6694
310.5438,304.8810,-5.6628
310.5395,304.8781,-5.6613
310.5442,304.8900,-5.6542
310.5885,304.9283,-5.6602
310.6618,304.9952,-5.6666
310.6950,305.0313,-5.6637
310.6888,305.0204,-5.6685
310.6501,304.9688,-5.6813
310.5855,304.9059,-5.6796
310.5373,304.8739,-5.6634
310.5165,304.8627,-5.6538
310.5048,304.8555,-5.6493
310.5049,304.8564,-5.6485
310.5196,304.8681,-5.6515
310.5803,304.9191,-5.6612
310.6588,304.9828,-5.6759
310.6884,305.0065,-5.6819
310.6736,304.9886,-5.6850
310.6161,304.9386,-5.6775
310.5567,304.8849,-5.6718
310.5273,304.8653,-5.6620
310.5243,304.8662,-5.6581
310.5443,304.8714,-5.6728
310.5653,304.8788,-5.6865
310.5847,304.9088,-5.6759
310.6394,304.9761,-5.6632
310.6969,305.0305,-5.6665
310.7003,305.0359,-5.6644
310.6572,304.9954,-5.6618
310.6047,304.9282,-5.6765
310.5644,304.8847,-5.6797
310.5308,304.8699,-5.6608
310.5193,304.8619,-5.6574
310.5377,304.8644,-5.6732
310.5601,304.8754,-5.6847
310.5952,304.9053,-5.6899
310.6614,304.9713,-5.6901
310.7057,305.0196,-5.6862
310.7010,305.0177,-5.6833
310.6624,304.9778,-5.6846
310.6176,304.9291,-5.6885
310.5985,304.9159,-5.6826
310.5909,304.9177,-5.6732
310.5826,304.9111,-5.6714
310.5799,304.9079,-5.6720
310.5957,304.9208,-5.6749
310.6558,304.9690,-5.6869
310.7288,305.0294,-5.6994
310.7456,305.0510,-5.6946
310.7215,305.0350,-5.6866
310.6731,304.9814,-5.6917
310.6234,304.9314,-5.6920
310.5949,304.9181,-5.6768
310.5860,304.9098,-5.6763
310.5799,304.9086,-5.6713
310.5962,304.9175,-5.6787
310.6468,304.9434,-5.7034
310.7217,305.0041,-5.7177
310.7566,305.0557,-5.7009
310.7498,305.0649,-5.6849
310.7328,305.0288,-5.7040
310.6694,304.9617,-5.7077
310.6024,304.9210,-5.6814
310.5732,304.9053,-5.6679
310.5724,304.8987,-5.6736
310.5821,304.9074,-5.6747
310.5989,304.9182,-5.6808
310.6279,304.9591,-5.6688
310.6774,305.0289,-5.6485
310.7158,305.0625,-5.6532
310.7375,305.0525,-5.6851
310.7077,305.0009,-5.7068
310.6452,304.9361,-5.7091
310.6132,304.9128,-5.7003
310.6006,304.9065,-5.6942
310.5935,304.9050,-5.6885
310.5909,304.9118,-5.6791
310.6001,304.9285,-5.6716
310.6429,304.9836,-5.6593
310.7164,305.0479,-5.6685
310.7577,305.0714,-5.6863
310.7504,305.0518,-5.6986
310.6924,304.9918,-5.7007
310.6238,304.9337,-5.6902
310.5811,304.9126,-5.6685
310.5649,304.9026,-5.6624
310.5685,304.9008,-5.6677
310.5861,304.9066,-5.6796
310.6193,304.9325,-5.6868
310.6806,304.9979,-5.6827
310.7339,305.0532,-5.6807
310.7453,305.0653,-5.6800
310.7238,305.0412,-5.6826
310.6794,304.9882,-5.6913
310.6399,304.9503,-5.6896
310.6198,304.9378,-5.6819
310.6093,304.9364,-5.6729
310.6044,304.9363,-5.6681
310.5996,304.9376,-5.6620
310.6098,304.9661,-5.6437
310.6549,305.0196,-5.6353
310.6551,305.0374,-5.6177
310.5863,305.0048,-5.5815
310.4836,304.9194,-5.5642
310.3708,304.8064,-5.5645
310.2892,304.7124,-5.5768
310.1993,304.6063,-5.5930
310.0874,304.5019,-5.5855
310.0402,304.4598,-5.5804
310.0438,304.4475,-5.5963
310.0811,304.4739,-5.6072
310.1381,304.5251,-5.6131
310.1977,304.5629,-5.6349
310.2645,304.5821,-5.6824
310.3322,304.6054,-5.7268
310.4218,304.6649,-5.7569
310.5427,304.7700,-5.7727
310.6490,304.8765,-5.7726
310.7592,304.9786,-5.7806
310.8497,305.0604,-5.7893
310.9110,305.1275,-5.7835
310.9775,305.2049,-5.7726
311.0146,305.2561,-5.7585
310.9990,305.2511,-5.7480
310.9293,305.1953,-5.7340
310.8446,305.1215,-5.7231
310.7915,305.0773,-5.7142
310.7617,305.0543,-5.7074
310.7372,305.0396,-5.6976
310.7225,305.0370,-5.6855
310.7221,305.0389,-5.6831
310.7452,305.0639,-5.6813
310.7914,305.1196,-5.6718
310.8169,305.1432,-5.6737
310.8008,305.1228,-5.6780
310.7362,305.0579,-5.6783
310.6582,304.9753,-5.6829
310.6097,304.9304,-5.6794
310.5875,304.9100,-5.6775
310.5639,304.8944,-5.6695
310.5435,304.8887,-5.6548
310.5431,304.8978,-5.6453
310.5970,304.9487,-5.6483
310.6652,305.0133,-5.6519
310.7147,305.0401,-5.6746
310.7168,305.0163,-5.7005
310.6373,304.9500,-5.6873
310.5557,304.8928,-5.6628
310.5190,304.8750,-5.6440
310.4995,304.8679,-5.6316
310.5074,304.8715,-5.6359
310.5272,304.8786,-5.6486
310.5587,304.8966,-5.6621
310.6207,304.9523,-5.6684
310.6674,305.0078,-5.6596
310.6723,305.0161,-5.6561
310.6578,304.9801,-5.6776
310.5932,304.9145,-5.6787
310.5318,304.8731,-5.6586
310.4983,304.8615,-5.6369
310.4876,304.8474,-5.6402
310.4868,304.8419,-5.6450
310.5105,304.8507,-5.6599
310.5576,304.8949,-5.6627
310.6273,304.9699,-5.6574
310.6825,305.0117,-5.6708
310.6966,305.0060,-5.6906
310.6478,304.9550,-5.6928
310.5666,304.8895,-5.6770
310.5258,304.8626,-5.6631
310.5035,304.8454,-5.6581
310.4884,304.8289,-5.6595
310.4936,304.8343,-5.6593
310.5171,304.8511,-5.6660
310.5814,304.9059,-5.6755
310.6483,304.9741,-5.6743
310.6790,305.0024,-5.6765
310.6626,304.9841,-5.6784
310.5945,304.9257,-5.6688
310.5349,304.8739,-5.6610
310.5071,304.8561,-5.6510
310.4968,304.8419,-5.6548
310.4980,304.8381,-5.6599
310.5021,304.8427,-5.6594
310.5235,304.8658,-5.6576
310.5934,304.9275,-5.6659
310.6525,304.9791,-5.6734
310.6576,304.9890,-5.6685
310.6249,304.9572,-5.6677
310.5604,304.8907,-5.6696
310.5091,304.8511,-5.6580
310.4808,304.8442,-5.6365
310.4734,304.8341,-5.6392
310.4743,304.8348,-5.6395
310.4763,304.8427,-5.6337
310.5215,304.8857,-5.6358
310.6179,304.9601,-5.6578
310.6981,304.9934,-5.7047
310.6690,304.9787,-5.6903
310.5531,304.9304,-5.6227
310.4808,304.8646,-5.6162
310.4767,304.8326,-5.6440
310.4757,304.8220,-5.6537
310.4673,304.8177,-5.6496
310.4631,304.8235,-5.6396
310.4757,304.8391,-5.6367
310.5382,304.8943,-5.6439
310.6137,304.9605,-5.6532
310.6395,304.9861,-5.6533
310.6002,304.9634,-5.6368
310.5396,304.8977,-5.6419
310.4894,304.8351,-5.6543
310.4686,304.8180,-5.6505
310.4512,304.8081,-5.6430
310.4505,304.8072,-5.6433
310.4640,304.8206,-5.6433
310.4912,304.8469,-5.6443
310.5564,304.9058,-5.6506
310.6104,304.9580,-5.6523
310.6161,304.9665,-5.6496
310.5846,304.9320,-5.6526
310.5209,304.8642,-5.6567
310.4706,304.8177,-5.6529
310.4397,304.8056,-5.6341
310.4170,304.7976,-5.6194
310.4231,304.7979,-5.6252
310.4405,304.8075,-5.6330
310.4863,304.8463,-5.6400
310.5559,304.9147,-5.6412
310.5937,304.9531,-5.6406
310.5883,304.9448,-5.6435
310.5304,304.8962,-5.6342
310.4474,304.8317,-5.6157
310.3971,304.8002,-5.5969
310.3928,304.7912,-5.6016
310.4180,304.7910,-5.6270
310.4402,304.7960,-5.6442
310.4398,304.8080,-5.6319
310.4844,304.8615,-5.6228
310.5540,304.9301,-5.6239
310.5639,304.9518,-5.6122
310.5240,304.9281,-5.5959
310.4622,304.8660,-5.5962
310.4112,304.8106,-5.6006
310.3968,304.7914,-5.6053
310.3884,304.7792,-5.6092
310.3879,304.7741,-5.6138
310.3953,304.7802,-5.6151
310.4205,304.8058,-5.6147
310.4814,304.8659,-5.6155
310.5417,304.9192,-5.6226
310.5502,304.9271,-5.6231
310.4950,304.8877,-5.6073
310.4129,304.8207,-5.5922
310.3629,304.7839,-5.5790
310.3528,304.7739,-5.5789
310.3459,304.7635,-5.5823
310.3540,304.7629,-5.5911
310.3781,304.7712,-5.6069
310.4405,304.8053,-5.6352
310.5218,304.8739,-5.6479
310.5504,304.9195,-5.6309
310.5261,304.9161,-5.6100
310.4667,304.8616,-5.6050
310.4123,304.7919,-5.6204
310.3862,304.7593,-5.6269
310.3684,304.7472,-5.6212
310.3591,304.7390,-5.6201
310.3702,304.7468,-5.6234
310.3918,304.7760,-5.6158
310.4512,304.8394,-5.6118
310.5296,304.9122,-5.6174
310.5708,304.9441,-5.6267
310.5581,304.9263,-5.6318
310.5006,304.8675,-5.6331
310.4413,304.8097,-5.6316
310.4161,304.7875,-5.6286
310.4178,304.7769,-5.6408
310.4274,304.7768,-5.6506
310.4450,304.7930,-5.6519
310.4813,304.8261,-5.6552
310.5501,304.8965,-5.6536
310.6076,304.9596,-5.6479
310.6126,304.9729,-5.6397
310.5840,304.9346,-5.6494
310.5286,304.8642,-5.6643
310.4976,304.8221,-5.6754
310.4720,304.8127,-5.6594
310.4604,304.8082,-5.6522
310.4734,304.8108,-5.6626
310.4934,304.8252,-5.6682
310.5524,304.8722,-5.6802
310.6304,304.9488,-5.6816
310.6617,304.9940,-5.6677
310.6465,304.9881,-5.6584
310.5951,304.9373,-5.6578
310.5190,304.8708,-5.6483
310.4774,304.8402,-5.6372
310.4692,304.8286,-5.6407
310.4702,304.8212,-5.6490
310.4934,304.8251,-5.6683
310.5335,304.8443,-5.6891
310.5927,304.9017,-5.6910
310.6536,304.9703,-5.6833
310.6805,304.9977,-5.6827
310.6787,304.9836,-5.6951
310.6425,304.9266,-5.7159
310.5879,304.8727,-5.7151
310.5442,304.8536,-5.6906
310.5071,304.8358,-5.6713
310.4932,304.8286,-5.6646
310.5116,304.8358,-5.6758
310.5444,304.8690,-5.6754
310.6086,304.9385,-5.6701
310.6776,304.9907,-5.6869
310.7024,305.0073,-5.6952
310.6708,304.9756,-5.6953
310.5911,304.9016,-5.6896
310.5321,304.8581,-5.6741
310.5110,304.8448,-5.6661
310.5047,304.8318,-5.6729
310.5043,304.8314,-5.6729
310.5145,304.8427,-5.6718
310.5662,304.8832,-5.6830
310.6411,304.9525,-5.6886
310.6818,304.9973,-5.6846
310.6797,304.9967,-5.6830
310.6353,304.9484,-5.6870
310.5679,304.8828,-5.6852
310.5377,304.8567,-5.6810
310.5331,304.8510,-5.6821
310.5250,304.8474,-5.6776
310.5265,304.8496,-5.6768
310.5491,304.8669,-5.6822
310.6064,304.9254,-5.6810
310.6692,304.9919,-5.6773
310.6996,305.0126,-5.6870
310.6888,304.9912,-5.6976
310.6263,304.9270,-5.6993
310.5649,304.8632,-5.7018
310.5381,304.8410,-5.6971
310.5167,304.8332,-5.6835
310.5078,304.8326,-5.6752
310.5237,304.8436,-5.6802
310.5508,304.8678,-5.6829
310.6040,304.9327,-5.6713
310.6557,304.9954,-5.6603
310.6801,305.0065,-5.6736
310.6605,304.9707,-5.6897
310.5944,304.9044,-5.6900
310.5526,304.8586,-5.6939
310.5337,304.8381,-5.6956
310.5096,304.8277,-5.6819
310.5057,304.8282,-5.6775
310.5168,304.8335,-5.6833
310.5462,304.8753,-5.6709
310.6214,304.9487,-5.6727
310.6829,304.9922,-5.6907
310.6841,304.9894,-5.6948
310.6329,304.9438,-5.6891
310.5684,304.8826,-5.6859
310.5404,304.8542,-5.6862
310.5276,304.8459,-5.6818
310.5263,304.8391,-5.6872
310.5415,304.8370,-5.7045
310.5587,304.8493,-5.7093
310.5899,304.9063,-5.6837
310.6481,304.9747,-5.6733
310.6827,305.0013,-5.6814
310.6653,304.9795,-5.6859
310.6043,304.9161,-5.6882
310.5510,304.8616,-5.6894
310.5331,304.8459,-5.6872
310.5177,304.8363,-5.6815
310.5143,304.8394,-5.6749
310.5337,304.8421,-5.6916
310.5730,304.8633,-5.7097
310.6293,304.9281,-5.7012
310.6855,304.9844,-5.7012
310.7073,304.9957,-5.7116
310.6656,304.9633,-5.7023
310.5858,304.8923,-5.6935
310.5355,304.8470,-5.6885
310.5189,304.8340,-5.6848
310.5134,304.8234,-5.6900
310.5164,304.8235,-5.6930
310.5218,304.8382,-5.6836
310.5580,304.8846,-5.6734
310.6485,304.9612,-5.6873
310.7143,305.0056,-5.7087
310.6971,304.9976,-5.6995
310.6241,304.9466,-5.6775
310.5586,304.8768,-5.6818
310.5291,304.8418,-5.6873
310.5129,304.8286,-5.6842
310.5024,304.8193,-5.6831
310.5083,304.8178,-5.6905
310.5289,304.8369,-5.6920
310.5850,304.8956,-5.6894
310.6513,304.9714,-5.6800
310.6799,305.0040,-5.6759
310.6688,304.9880,-5.6808
310.6151,304.9300,-5.6851
310.5555,304.8751,-5.6804
310.5208,304.8551,-5.6657
310.5094,304.8372,-5.6722
310.5263,304.8292,-5.6972
310.5435,304.8369,-5.7066
310.5726,304.8710,-5.7017
310.6324,304.9393,-5.6931
310.6941,304.9993,-5.6948
310.7078,305.0118,-5.6960
310.6557,304.9725,-5.6832
310.5909,304.9001,-5.6908
310.5524,304.8502,-5.7022
310.5257,304.8389,-5.6868
310.5153,304.8298,-5.6854
310.4979,304.8269,-5.6709
310.5031,304.8368,-5.6664
310.5596,304.8727,-5.6868
310.6401,304.9406,-5.6995
310.6952,304.9907,-5.7046
310.6796,304.9905,-5.6891
310.6247,304.9409,-5.6837
310.5715,304.8784,-5.6931
310.5468,304.8474,-5.6994
310.5410,304.8367,-5.7043
310.5403,304.8333,-5.7070
310.5360,304.8351,-5.7009
310.5365,304.8430,-5.6935
310.5794,304.8934,-5.6860
310.6498,304.9654,-5.6844
310.6851,304.9957,-5.6895
310.6631,304.9776,-5.6855
310.6040,304.9159,-5.6881
310.5588,304.8598,-5.6990
310.5409,304.8486,-5.6923
310.5255,304.8394,-5.6861
310.5157,304.8337,-5.6819
310.5144,304.8345,-5.6799
