amostra_mV_x1000
13
-5
-25
-15
0
9
6
-1
2
12
19
15
-11
-22
-8
3
7
1
-3
3
12
17
4
-21
-22
-6
3
4
-3
-2
6
14
14
-5
-25
-15
0
8
6
-1
1
10
17
11
-15
-24
-8
3
7
0
-4
2
12
16
3
-21
-20
-4
7
10
1
0
8
16
16
-4
-23
-13
2
10
6
-1
1
11
18
12
-15
-27
-11
3
9
2
-2
4
13
17
4
-20
-18
-1
9
9
0
-1
8
15
16
-4
-26
-16
-1
6
3
-5
-1
9
17
13
-12
-21
-6
6
11
4
0
5
13
17
6
-18
-17
-2
7
6
-2
-2
7
15
16
-4
-25
-14
0
8
4
-4
0
10
18
11
-16
-26
-10
3
9
3
-1
4
12
16
1
-25
-20
-3
7
8
-1
-2
7
15
15
-8
-30
-18
-2
6
4
-2
0
10
17
12
-12
-22
-7
4
9
1
-4
1
10
15
2
-23
-21
-5
5
8
0
-1
7
16
17
-5
-23
-12
3
11
6
-1
1
10
16
9
-16
-25
-10
3
9
2
-3
3
12
16
3
-22
-19
-3
6
8
0
0
9
17
17
-3
-22
-13
1
7
3
-4
0
9
16
10
-15
-21
-5
5
9
2
-2
5
14
17
3
-20
-18
-3
5
6
-2
-2
6
14
14
-8
-29
-17
-1
6
2
-5
-2
8
15
9
-17
-25
-9
3
9
2
-3
3
11
14
0
-25
-20
-4
5
5
-3
-4
4
13
13
-8
-25
-12
2
10
5
-3
1
11
18
11
-16
-25
-9
3
8
2
-1
5
15
19
5
-20
-17
-2
6
6
-3
-4
5
13
13
-9
-27
-16
-1
7
3
-4
0
9
15
7
-19
-27
-12
0
4
-2
-8
0
8
12
-2
-29
-25
-7
3
5
0
0
8
14
12
-11
-30
-18
-2
5
2
-4
0
9
15
8
-19
-27
-11
2
7
0
-4
4
13
16
1
-23
-18
-2
6
6
-2
-1
9
18
17
-6
-23
-11
2
9
4
-3
0
11
18
11
-15
-21
-5
7
13
6
0
6
16
20
4
-21
-18
-2
8
8
0
0
8
16
14
-8
-25
-12
1
8
6
0
4
13
20
10
-18
-25
-10
2
7
2
0
6
14
17
2
-20
-16
-1
7
8
0
0
9
16
15
-7
-25
-13
2
10
6
-1
4
14
19
12
-15
-21
-6
4
9
3
0
7
16
20
4
-19
-15
0
10
11
2
1
10
16
16
-5
-21
-9
4
12
8
1
5
13
18
11
-11
-16
-2
9
13
6
1
8
16
19
4
-17
-12
2
11
11
3
3
12
19
18
-3
-19
-8
6
14
11
4
8
16
21
16
-7
-13
0
11
15
8
4
11
18
22
8
-13
-10
3
12
12
4
4
13
19
18
-1
-16
-5
6
12
10
4
7
15
19
12
-8
-11
2
13
16
10
5
11
18
21
8
-9
-5
6
13
13
6
5
13
19
19
1
-10
-1
10
16
13
8
11
18
23
17
-2
-6
6
16
20
15
13
19
26
28
16
0
4
14
20
19
13
13
19
25
24
8
-2
5
14
19
17
12
16
22
26
22
7
4
13
21
24
20
17
21
26
28
19
5
9
17
23
23
18
18
23
27
27
13
4
11
19
22
19
16
20
25
28
24
9
6
15
21
22
17
15
19
24
27
18
6
10
19
24
24
20
21
25
30
30
18
8
15
22
26
23
18
20
26
29
25
12
9
17
22
24
20
17
21
26
27
19
9
13
20
24
23
17
18
22
26
25
14
7
13
20
23
20
16
18
22
25
21
9
8
16
23
24
19
17
21
25
27
19
7
10
18
22
21
15
15
19
23
22
12
5
11
18
22
20
15
17
21
24
20
8
7
15
20
22
18
16
19
23
25
16
5
8
16
20
20
16
16
20
23
21
10
3
9
14
18
15
12
16
21
24
19
6
5
12
16
17
13
10
15
19
20
11
0
3
11
15
14
10
11
16
19
19
7
0
6
12
15
12
8
11
16
19
16
3
2
9
14
15
9
8
13
16
18
9
0
3
11
15
16
11
10
13
17
15
3
-3
2
8
11
10
6
9
13
16
12
-1
-3
4
11
13
9
7
11
14
15
7
-3
0
6
11
10
6
8
13
16
15
2
-5
2
9
12
9
4
7
13
17
13
0
-1
6
10
12
9
6
10
14
15
6
-5
-1
6
11
11
7
7
12
15
14
3
-1
4
10
12
10
7
11
15
16
12
0
-1
7
12
13
8
6
9
13
14
5
-5
