amostra_mV_x1000
-32231
-31707
12017
-24516
-5209
8301
17359
22021
24308
25401
25927
26047
25280
24026
22756
21845
21799
21094
19262
17433
15827
14631
13400
11694
9972
8452
7649
7502
6292
4417
2691
1268
196
-1157
-2801
-4348
-5653
-5980
-6255
-7829
-9671
-11295
-12523
-13529
-14985
-16579
-18030
-19016
-19058
-19717
-21439
-23123
-24556
-25567
-26635
-28156
-29689
-31017
-31561
-31455
-32505
31289
29732
28494
27616
26431
24910
23515
22427
22309
22186
20793
19155
17732
16711
15891
14585
13117
11816
11026
11193
10686
9127
7626
6378
5552
4658
3326
1998
847
463
659
-278
-1822
-3181
-4235
-4944
-5969
-7311
-8558
-9504
-9482
-9488
-10743
-12215
-13456
-14304
-15021
-16185
-17497
-18637
-19236
-18908
-19274
-20676
-22027
-23126
-23793
-24570
-25816
-27037
-28025
-28213
-27875
-28707
-30113
-31319
-32222
32733
31815
30576
29464
28665
28810
28948
27841
26532
25435
24728
24183
23129
21926
20915
20405
20815
20527
19251
18049
17081
16514
15836
14739
13684
12843
12795
13238
12514
11226
10119
9329
8868
8080
6970
5990
5367
5742
5985
4925
3649
2591
1944
1487
570
-468
-1337
-1665
-1109
-1317
-2491
-3596
-4431
-4831
-5388
-6416
-7419
-8169
-8063
-7480
-8094
-9313
-10343
-11014
-11354
-12091
-13138
-14051
-14595
-14176
-13931
-14889
-15987
-16867
-17353
-17731
-18588
-19543
-20327
-20543
-19910
-20108
-21178
-22153
-22901
-23235
-23711
-24630
-25526
-26174
-25968
-25351
-25941
-27035
-27948
-28531
-28799
-29430
-30358
-31162
-31587
-31042
-30744
-31655
-32694
32034
31633
31328
30539
29666
28969
28868
29605
29482
28464
27539
26880
26639
26214
25352
24551
24009
24334
25022
24485
23464
22644
22139
21934
21340
20455
19726
19400
20049
20430
19600
18633
17889
17559
17320
16591
15763
15132
15145
15970
15835
14835
13948
13341
13156
12774
11978
11255
10795
11202
11902
11370
10405
9646
9223
9091
8567
7775
7126
6852
7547
7954
7169
6295
5644
5379
5198
4534
3790
3234
3295
4139
4067
3171
2408
1906
1777
1439
698
31
-361
159
944
431
-512
-1261
-1640
-1722
-2211
-2951
-3538
-3697
-2849
-2409
-3195
-4042
-4647
-4827
-4991
-5653
-6359
-6872
-6723
-5836
-5883
-6726
-7443
-7886
-7942
-8229
-8930
-9564
-9937
-9422
-8627
-9061
-9939
-10628
-10938
-10993
-11460
-12128
-12669
-12802
-11954
-11546
-12278
-13047
-13583
-13691
-13825
-14427
-15024
-15469
-15266
-14305
-14354
-15181
-15865
-16280
-16326
-16589
-17251
-17843
-18151
-17530
-16694
-17154
-18003
-18639
-18910
-18895
-19304
-19961
-20467
-20549
-19691
-19268
-19962
-20665
-21146
-21226
-21311
-21895
-22523
-22946
-22668
-21713
-21782
-22555
-23198
-23552
-23491
-23713
-24364
-24912
-25149
-24448
-23625
-24097
-24897
-25493
-25726
-25729
-26147
-26726
-27167
-27164
-26214
-25798
-26492
-27191
-27662
-27728
-27799
-28330
-28888
-29283
-28968
-27974
-28035
-28777
-29379
-29694
-29638
-29861
-30450
-30946
-31153
-30431
-29607
-30056
-30805
-31347
-31507
-31472
-31886
-32466
32654
32718
-31813
-31367
-32029
-32693
32425
32424
32389
31879
31337
30975
31330
32350
32282
31522
30917
30620
30690
30465
29898
29428
29254
30014
30850
30422
29712
29192
29023
29082
28713
28182
27794
27898
28937
29322
28658
28018
27610
27618
27556
27071
26603
26274
26679
27718
27644
26936
26390
26124
26222
26028
25478
25018
24847
25634
26491
26082
25410
24942
24831
24891
24498
23965
23584
23693
24767
25211
24569
23950
23581
23615
23574
23078
22602
22327
22811
23899
23847
23133
22569
22320
22424
22213
21692
21281
21176
22022
22868
22439
21754
21267
21177
21267
20901
20408
20063
20235
21366
21771
21098
20475
20110
20178
20145
19666
19226
18983
19524
20575
20459
19765
19228
19007
19119
18906
18403
18020
17979
18932
19743
19281
18641
18212
18157
18256
17892
17381
17044
17240
18324
18654
18025
17475
17154
17233
17214
16748
16287
16048
16619
17722
17624
16945
16449
16282
16420
16191
15702
15335
15281
16215
17054
16596
15934
15493
15465
15583
15223
14739
14422
14674
15793
16083
15442
14869
14548
14651
14621
14170
13765
13564
14188
15267
15142
14493
14034
13885
14027
13800
13322
12953
12951
13929
14704
14248
13639
13250
13243
13324
12949
12490
12200
12454
13541
13827
13241
12747
12494
12623
12588
12135
11723
11550
12192
13207
13043
12427
11989
11864
12015
11781
11285
10922
10930
11917
12674
12227
11652
11281
11299
11398
11034
10591
10303
10591
11743
12060
11448
10927
10672
10813
10762
10302
9903
9738
10425
11486
11331
10692
10243
10141
10300
10075
9599
9247
9273
10270
10988
10509
9929
9570
9632
9747
9381
8943
8683
9021
10164
10407
9794
9301
9080
9252
9214
8746
8335
8183
8884
9929
9751
9123
8676
8564
8743
8524
8058
7735
7822
8877
9544
9056
8491
8142
8194
8315
7961
7533
7289
7671
8838
9081
8462
7965
7729
7886
7813
7346
6971
6859
7657
8715
8509
7902
7486
7402
7570
7314
6855
6536
6624
7640
8279
7798
7270
6957
7046
7154
6774
6340
6099
6506
7680
7868
7271
6813
6614
6770
6679
6237
5880
5770
6554
7626
7426
6823
6431
6388
6545
6272
5796
5476
5603
6709
7368
6879
6349
6049
6117
6168
5769
5341
5115
5606
6789
6930
6323
5859
5656
5809
5734
5303
4947
4850
5645
6643
6401
5812
5414
5374
5558
5312
4865
4549
4653
5727
6350
5852
5337
5041
5110
5182
4817
4420
4217
4701
5849
5940
5345
4907
4747
4951
4866
4417
4057
3974
4812
5761
5471
4915
4555
4535
4732
4493
4097
3811
3947
5053
5637
5106
4580
4280
4380
4447
4084
3730
3505
3951
5103
5223
4620
4172
3984
4144
4048
3630
3316
3271
4150
5147
4870
4292
3913
3886
4084
3834
3392
3104
3302
4482
5079
4529
3970
3654
3775
3863
3468
3044
2839
3393
4561
4629
4012
3564
3414
3635
3547
3097
2747
2697
3591
4588
4310
3718
3323
3299
3480
3216
2781
2493
2685
3802
4338
3830
3338
3048
3160
3224
2820
2443
2275
2873
4109
4196
3586
3136
2967
3148
3030
2598
2272
2220
3097
4050
3751
3189
2824
2810
3000
2729
2279
2007
2244
3398
3903
3383
2892
2615
2743
2827
2424
2026
1847
2424
3549
3566
2977
2545
2416
2644
2550
2101
1770
1773
2722
3612
3270
2695
2320
2353
2581
2322
1879
1601
1855
3028
3522
2971
2442
2163
2297
2326
1939
1578
1416
2007
3133
3158
2566
2126
1989
2214
2136
1718
1410
1418
2389
3309
2948
2373
1995
2015
2205
1936
1522
1265
1538
2689
3105
2547
2056
1810
1959
2020
1630
1255
1100
1722
2821
2773
2207
1810
1720
1952
1837
1412
1098
1107
2049
2894
2532
1980
1648
1702
1852
1549
1169
920
1189
2347
2727
2169
1693
1458
1627
1642
1262
963
835
1496
2652
2601
1997
1566
1462
1696
1564
1132
832
870
1873
2733
2339
1771
1440
1515
1671
1349
938
692
995
2169
2567
2025
1565
1358
1528
1534
1121
752
614
1296
2415
2338
1756
1357
1280
1488
1312
871
572
652
1694
2480
2083
2363
3040
2606
1891
1410
1291
1473
1244
786
463
550
1619
2343
1880
1349
1052
1166
1284
937
538
332
768
1936
2154
1596
1161
997
1223
1203
769
425
341
1138
2171
1951
1350
954
920
1137
932
521
234
359
1425
2067
1607
1114
844
962
1083
747
362
163
636
1847
2043
1454
1006
834
1038
974
541
206
158
1061
2171
1952
1333
940
917
1124
892
426
123
270
1378
2029
1536
1007
711
826
928
565
216
31
491
1637
1798
1226
787
625
844
805
391
57
-10
829
1815
1562
1001
664
684
883
659
275
21
184
1285
1892
1400
893
607
737
853
500
108
-94
425
1609
1736
1165
746
588
768
686
273
-47
-87
833
1850
1589
1027
680
675
863
612
175
-106
92
1218
1772
1266
767
514
643
724
355
-37
-228
292
1461
1552
973
548
421
642
569
162
-154
-201
710
1688
1408
831
482
512
712
439
3
-265
-47
1135
1691
1142
625
367
534
627
241
-152
-333
255
1460
1534
945
516
377
575
479
59
-256
-262
666
1603
1317
792
482
489
686
434
-14
-306
-80
1072
1547
1020
531
265
403
508
149
-220
-405
139
1298
1351
772
350
218
434
360
-44
-349
-362
557
1464
1148
624
289
319
526
265
-130
-377
-160
965
1448
932
471
247
415
456
78
-262
-418
222
1427
1454
857
444
306
497
365
-75
-394
-393
544
1428
1098
562
228
270
462
171
-256
-493
-197
971
1382
859
417
214
393
450
60
-319
-504
92
1264
1279
694
287
191
422
284
-154
-462
-459
510
1397
1054
514
182
236
410
112
-304
-561
-264
917
1360
828
366
151
310
343
-37
-396
-539
118
1259
1235
665
283
192
403
274
-158
-473
-434
554
1399
1011
473
154
192
344
41
-361
-603
-321
819
1182
667
256
70
248
283
-114
-472
-611
4
1120
1107
551
165
94
330
195
-225
-528
-478
586
1465
1056
487
147
197
324
-1
-406
-652
-308
936
1324
760
302
91
263
267
-156
-537
-665
58
1230
1181
591
194
126
352
175
-276
-592
-544
468
1289
907
386
75
127
257
-70
-471
-689
-326
854
1223
695
252
63
269
269
-155
-517
-644
110
1219
1098
506
98
16
226
51
-374
-669
-605
417
1235
838
291
-41
22
161
-157
-540
-739
-322
899
1218
659
206
-5
176
182
-212
-553
-676
67
1183
1048
441
32
-38
191
19
-400
-686
-589
466
1223
797
274
-39
48
181
-132
-510
-719
-314
917
1235
648
182
-17
152
136
-264
-610
-725
25
1169
1052
452
31
-50
152
-40
-445
-723
-627
452
1222
795
275
-26
47
171
-171
-558
-759
-339
858
1136
573
127
-56
131
112
-305
-659
-751
26
1101
961
409
40
-4
216
26
-423
-711
-564
580
1292
820
297
-9
79
226
-121
-536
-755
-312
898
1146
562
88
-102
87
75
-319
-652
-754
7
1088
921
356
-31
-75
127
-71
-472
-740
-637
417
1075
631
142
-133
4
154
-183
-575
-779
-283
981
1192
588
121
-70
123
89
-322
-663
-741
100
1181
998
421
41
-11
192
-3
-438
-731
-548
604
1256
782
273
-18
74
170
-181
-572
-779
-303
882
1086
503
69
-94
99
31
-376
-703
-782
76
1165
958
385
10
-28
167
-50
-470
-764
-612
518
1150
660
148
-138
-27
87
-237
-579
-775
-315
893
1052
439
-26
-205
7
-41
-454
-775
-819
20
1036
816
266
-92
-90
126
-104
-527
-804
-638
496
1146
689
210
-52
70
164
-208
-596
-792
-271
939
1100
523
88
-80
109
53
-367
-710
-751
150
1164
896
324
-53
-67
133
-128
-572
-829
-610
553
1142
655
171
-75
77
170
-216
-612
-809
-266
930
1045
468
41
-114
76
-5
-416
-730
-778
108
1084
793
262
-54
-44
144
-120
-543
-800
-588
561
1157
637
124
-132
23
113
-265
-651
-818
-228
996
1071
483
68
-73
96
-42
-449
-747
-785
100
1056
773
225
-126
-125
63
-198
-597
-838
-611
553
1114
602
93
-175
-9
73
-304
-659
-818
-228
959
1030
432
0
-123
111
-2
-442
-753
-756
197
1159
847
309
-12
13
196
-84
-512
-782
-544
622
1142
632
169
-47
102
137
-272
-669
-847
-274
892
947
381
-20
-132
110
19
-414
-738
-755
187
1128
807
244
-102
-79
114
-160
-583
-821
-527
687
1169
619
133
-110
44
95
-283
-643
-807
-129
1091
1088
469
48
-34
206
75
-397
-757
-740
288
1200
826
267
-66
-42
96
-218
-624
-862
-559
639
1082
530
51
-178
-11
42
-357
-731
-883
-267
846
818
261
-128
-232
4
-100
-506
-796
-782
201
1109
761
221
-113
-72
88
-210
-590
-822
-516
663
1099
540
52
-168
29
87
-327
-700
-844
-177
1003
984
376
-40
-135
97
-29
-461
-770
-749
230
1086
728
192
-136
-88
124
-158
-577
-820
-511
666
1054
512
46
-182
-11
37
-353
-709
