leadI_mV,leadII_mV,leadIII_mV
305.3752,305.4794,0.1041
305.1973,305.1989,0.0016
305.1863,305.1836,-0.0027
305.1982,305.2016,0.0034
305.2671,305.4131,0.1461
305.2252,305.4510,0.2258
305.1811,305.2110,0.0300
305.1834,305.1790,-0.0044
305.1839,305.1906,0.0067
305.2914,305.6559,0.3645
305.5222,306.3875,0.8654
305.3063,305.5272,0.2208
305.1890,305.1853,-0.0037
305.1872,305.1826,-0.0047
305.2032,305.2469,0.0438
305.2139,305.5002,0.2863
305.1732,305.3540,0.1808
305.1813,305.1881,0.0069
305.1844,305.1808,-0.0036
305.1969,305.2065,0.0096
305.3802,305.5324,0.1522
305.4751,305.6227,0.1476
305.2334,305.2422,0.0089
305.1857,305.1826,-0.0031
305.1904,305.1881,-0.0023
305.2825,305.3514,0.0689
305.3403,305.5647,0.2244
305.2061,305.2794,0.0733
305.1842,305.1821,-0.0021
305.1842,305.1811,-0.0031
305.2267,305.2913,0.0646
305.4706,305.7676,0.2970
305.3918,305.5284,0.1366
305.1984,305.1991,0.0007
305.1849,305.1832,-0.0017
305.1950,305.2055,0.0104
305.2578,305.4529,0.1951
305.2258,305.4835,0.2577
305.1831,305.2144,0.0312
305.1838,305.1801,-0.0037
305.1859,305.1846,-0.0013
305.2714,305.3708,0.0994
305.4578,305.6687,0.2109
305.2831,305.3283,0.0452
305.1886,305.1846,-0.0040
305.1883,305.1831,-0.0052
305.2076,305.2518,0.0443
305.2245,305.4943,0.2698
305.1763,305.3370,0.1608
305.1813,305.1846,0.0033
305.1822,305.1794,-0.0029
305.1927,305.2126,0.0199
305.3663,305.6212,0.2549
305.4542,305.7157,0.2615
305.2289,305.2505,0.0216
305.1871,305.1836,-0.0035
305.1924,305.1885,-0.0039
305.2767,305.3440,0.0673
305.3137,305.5321,0.2184
305.1981,305.2673,0.0693
305.1829,305.1816,-0.0013
305.1818,305.1824,0.0005
305.2167,305.2963,0.0796
305.4086,305.8059,0.3973
305.3517,305.5573,0.2056
305.1972,305.2009,0.0037
305.1872,305.1851,-0.0021
305.2028,305.2096,0.0068
305.2956,305.4694,0.1737
305.2462,305.4842,0.2380
305.1822,305.2108,0.0286
305.1846,305.1816,-0.0030
305.1873,305.1859,-0.0014
305.2903,305.3896,0.0992
305.5018,305.7027,0.2009
305.2956,305.3350,0.0394
305.1876,305.1840,-0.0036
305.1861,305.1825,-0.0036
305.2179,305.2630,0.0451
305.2739,305.5369,0.2630
305.2011,305.3565,0.1554
305.1824,305.1866,0.0043
305.1830,305.1816,-0.0014
305.1951,305.2131,0.0180
305.3778,305.5688,0.1910
305.4563,305.6246,0.1683
305.2292,305.2362,0.0070
305.1881,305.1823,-0.0058
305.1904,305.1879,-0.0025
305.2543,305.3592,0.1049
305.2712,305.5444,0.2732
305.1878,305.2654,0.0775
305.1827,305.1796,-0.0031
305.1839,305.1784,-0.0055
305.2298,305.2645,0.0347
305.4666,305.6222,0.1555
305.3735,305.4396,0.0661
305.1966,305.1950,-0.0016
305.1882,305.1837,-0.0045
305.1971,305.2102,0.0131
305.2409,305.4543,0.2134
305.1987,305.4538,0.2551
305.1797,305.2085,0.0288
305.1822,305.1809,-0.0013
305.1840,305.1864,0.0024
305.2836,305.3904,0.1068
305.4666,305.6662,0.1996
305.2772,305.3136,0.0364
305.1884,305.1855,-0.0030
305.1882,305.1854,-0.0028
305.2243,305.2659,0.0416
305.2874,305.5410,0.2535
305.2061,305.3563,0.1502
305.1839,305.1866,0.0027
305.1842,305.1820,-0.0022
305.1983,305.2116,0.0133
305.3966,305.5389,0.1423
305.4655,305.5822,0.1168
305.2251,305.2271,0.0019
305.1864,305.1806,-0.0058
305.1881,305.1880,-0.0001
305.2251,305.3537,0.1286
305.2168,305.5218,0.3050
305.1788,305.2558,0.0770
305.1841,305.1815,-0.0026
305.1844,305.1813,-0.0031
305.2275,305.2672,0.0397
305.4499,305.6136,0.1638
305.3611,305.4252,0.0641
305.1978,305.1922,-0.0056
305.1877,305.1819,-0.0059
305.2016,305.2077,0.0061
305.2804,305.4462,0.1658
305.2295,305.4385,0.2090
305.1815,305.2053,0.0237
305.1836,305.1806,-0.0030
305.1862,305.1879,0.0017
305.2729,305.4604,0.1876
305.4308,305.8090,0.3781
305.2672,305.3441,0.0769
305.1883,305.1843,-0.0039
305.1867,305.1836,-0.0031
305.2122,305.2643,0.0522
305.2350,305.5224,0.2874
305.1821,305.3393,0.1573
305.1824,305.1854,0.0030
305.1837,305.1809,-0.0027
305.1978,305.2193,0.0216
305.3891,305.5993,0.2102
305.4473,305.6229,0.1756
305.2213,305.2299,0.0086
305.1884,305.1824,-0.0060
305.1929,305.1880,-0.0049
305.2683,305.3545,0.0862
305.2783,305.5156,0.2373
305.1853,305.2534,0.0681
305.1820,305.1813,-0.0007
305.1833,305.1816,-0.0016
305.2325,305.2801,0.0476
305.4687,305.6475,0.1789
305.3647,305.4327,0.0680
305.1964,305.1948,-0.0016
305.1860,305.1848,-0.0012
305.2010,305.2182,0.0172
305.2708,305.5036,0.2328
305.2218,305.4767,0.2549
305.1825,305.2055,0.0230
305.1844,305.1790,-0.0055
305.1861,305.1867,0.0006
305.3125,305.4250,0.1125
305.5166,305.7152,0.1986
305.2842,305.3162,0.0320
305.1874,305.1838,-0.0035
305.1876,305.1830,-0.0045
305.2289,305.2751,0.0461
305.2932,305.5565,0.2633
305.2058,305.3517,0.1459
305.1823,305.1861,0.0039
305.1833,305.1807,-0.0027
305.2014,305.2237,0.0223
305.3994,305.6372,0.2378
305.4475,305.6582,0.2108
305.2207,305.2336,0.0129
305.1866,305.1839,-0.0026
305.1882,305.1894,0.0013
305.2278,305.3339,0.1061
305.2098,305.4676,0.2577
305.1758,305.2412,0.0655
305.1839,305.1817,-0.0022
305.1852,305.1816,-0.0036
305.2426,305.2851,0.0426
305.4989,305.6602,0.1612
305.3755,305.4330,0.0575
305.1969,305.1912,-0.0057
305.1871,305.1823,-0.0048
305.2068,305.2220,0.0152
305.3137,305.5329,0.2192
305.2524,305.4900,0.2375
305.1831,305.2060,0.0228
305.1825,305.1788,-0.0037
305.1850,305.1885,0.0035
305.2719,305.4507,0.1788
305.4118,305.7398,0.3280
305.2537,305.3147,0.0611
305.1881,305.1835,-0.0046
305.1887,305.1826,-0.0061
305.2373,305.2780,0.0406
305.3085,305.5551,0.2466
305.2064,305.3426,0.1362
305.1817,305.1853,0.0036
305.1832,305.1806,-0.0025
305.2020,305.2209,0.0189
305.4131,305.5964,0.1833
305.4502,305.5963,0.1461
305.2182,305.2216,0.0034
305.1872,305.1828,-0.0044
305.1904,305.1902,-0.0002
305.2379,305.3589,0.1210
305.2218,305.5015,0.2797
305.1769,305.2436,0.0667
305.1828,305.1800,-0.0028
305.1844,305.1813,-0.0031
305.2244,305.2898,0.0654
305.4070,305.6541,0.2471
305.3197,305.4186,0.0989
305.1915,305.1938,0.0023
305.1870,305.1846,-0.0024
305.2055,305.2183,0.0127
305.2760,305.4787,0.2027
305.2222,305.4402,0.2180
305.1839,305.2022,0.0183
305.1862,305.1803,-0.0059
305.1900,305.1892,-0.0009
305.3120,305.4341,0.1221
305.4872,305.6885,0.2013
305.2705,305.2997,0.0292
305.1898,305.1838,-0.0059
305.1887,305.1835,-0.0052
305.2563,305.2865,0.0302
305.3649,305.5603,0.1954
305.2261,305.3362,0.1100
305.1832,305.1837,0.0005
305.1825,305.1803,-0.0022
305.2020,305.2258,0.0238
305.4174,305.6106,0.1932
305.4474,305.5972,0.1497
305.2161,305.2225,0.0064
305.1855,305.1825,-0.0031
305.1901,305.1928,0.0027
305.2595,305.4210,0.1615
305.2545,305.5771,0.3226
305.1819,305.2513,0.0694
305.1813,305.1794,-0.0019
305.1827,305.1820,-0.0007
305.2292,305.3134,0.0842
305.4247,305.7377,0.3130
305.3251,305.4488,0.1237
305.1931,305.1914,-0.0016
305.1870,305.1826,-0.0044
305.2026,305.2147,0.0121
305.2590,305.4408,0.1818
305.2049,305.3963,0.1914
305.1805,305.1983,0.0178
305.1839,305.1817,-0.0022
305.1867,305.1904,0.0036
305.3092,305.4482,0.1389
305.4713,305.7009,0.2296
305.2615,305.2979,0.0364
305.1871,305.1837,-0.0034
305.1864,305.1837,-0.0027
305.2179,305.2722,0.0543
305.2280,305.5027,0.2747
305.1718,305.3108,0.1389
305.1826,305.1825,-0.0002
305.1858,305.1792,-0.0066
305.2062,305.2261,0.0199
305.4311,305.6137,0.1826
305.4589,305.5961,0.1372
305.2178,305.2229,0.0051
305.1864,305.1826,-0.0038
305.1924,305.1924,0.0000
305.2742,305.3932,0.1190
305.2676,305.5252,0.2576
305.1844,305.2398,0.0553
305.1828,305.1804,-0.0024
305.1838,305.1824,-0.0014
305.2261,305.3156,0.0896
305.4037,305.7282,0.3245
305.3111,305.4400,0.1289
305.1930,305.1919,-0.0011
305.1883,305.1831,-0.0052
305.2121,305.2233,0.0111
305.3169,305.4928,0.1760
305.2439,305.4263,0.1823
305.1817,305.1958,0.0141
305.1821,305.1794,-0.0027
305.1885,305.1932,0.0047
305.3435,305.5046,0.1611
305.5248,305.7581,0.2334
305.2702,305.2989,0.0287
305.1890,305.1843,-0.0047
305.1882,305.1856,-0.0026
305.2250,305.2816,0.0565
305.2612,305.5107,0.2495
305.1911,305.3053,0.1142
305.1831,305.1814,-0.0017
305.1844,305.1804,-0.0041
305.2061,305.2281,0.0221
305.4179,305.5908,0.1729
305.4279,305.5504,0.1225
305.2125,305.2153,0.0028
305.1884,305.1827,-0.0056
305.1922,305.1942,0.0020
305.2218,305.3928,0.1710
305.1942,305.5083,0.3141
305.1766,305.2356,0.0590
305.1833,305.1798,-0.0035
305.1841,305.1822,-0.0020
305.2488,305.3398,0.0910
305.4782,305.7712,0.2930
305.3368,305.4373,0.1006
305.1917,305.1891,-0.0026
305.1853,305.1806,-0.0047
305.2047,305.2195,0.0148
305.2733,305.4614,0.1880
305.2157,305.3963,0.1806
305.1835,305.1950,0.0115
305.1846,305.1807,-0.0039
305.1884,305.2076,0.0192
305.3356,305.7942,0.4586
305.4987,306.2423,0.7436
305.2595,305.3821,0.1227
305.1869,305.1837,-0.0031
305.1875,305.1844,-0.0031
305.2163,305.2790,0.0627
305.2255,305.4917,0.2662
305.1773,305.2953,0.1180
305.1840,305.1827,-0.0013
305.1850,305.1813,-0.0037
305.1927,305.2700,0.0773
305.2974,305.9289,0.6314
305.3216,305.8181,0.4965
305.2046,305.2323,0.0277
305.1859,305.1826,-0.0033
305.1934,305.1932,-0.0002
305.2557,305.3715,0.1158
305.2346,305.4677,0.2331
305.1802,305.2271,0.0470
305.1830,305.1797,-0.0033
305.1833,305.1821,-0.0012
305.2534,305.3402,0.0868
305.4922,305.7644,0.2722
305.3395,305.4306,0.0911
305.1924,305.1898,-0.0025
305.1867,305.1818,-0.0049
305.1999,305.2235,0.0236
305.2361,305.4751,0.2390
305.1897,305.3983,0.2086
305.1789,305.1950,0.0161
305.1818,305.1799,-0.0019
305.1889,305.1990,0.0101
305.3486,305.5632,0.2146
305.5214,305.8142,0.2928
305.2655,305.3016,0.0361
305.1872,305.1829,-0.0043
305.1876,305.1843,-0.0033
305.2375,305.2958,0.0583
305.2824,305.5294,0.2470
305.1957,305.3022,0.1065
305.1855,305.1834,-0.0020
305.1850,305.1800,-0.0050
305.2061,305.2400,0.0339
305.4116,305.6602,0.2486
305.4135,305.5807,0.1671
305.2106,305.2142,0.0036
305.1882,305.1829,-0.0052
305.1955,305.1927,-0.0028
305.2929,305.3731,0.0802
305.2853,305.4626,0.1774
305.1879,305.2255,0.0376
305.1837,305.1817,-0.0020
305.1836,305.1826,-0.0010
305.2542,305.3434,0.0892
305.4872,305.7588,0.2717
305.3335,305.4232,0.0897
305.1912,305.1910,-0.0002
305.1855,305.1833,-0.0022
305.2118,305.2362,0.0244
305.2957,305.5340,0.2383
305.2166,305.4217,0.2051
305.1816,305.1958,0.0141
305.1829,305.1822,-0.0007
305.1901,305.2001,0.0100
305.3667,305.5660,0.1993
305.5383,305.8071,0.2688
305.2637,305.2968,0.0331
305.1860,305.1821,-0.0038
305.1870,305.1833,-0.0036
305.2214,305.2840,0.0626
305.2342,305.4807,0.2465
305.1800,305.2822,0.1022
305.1830,305.1827,-0.0003
305.1852,305.1807,-0.0045
305.2105,305.2465,0.0359
305.4295,305.6688,0.2393
305.4139,305.5695,0.1556
305.2071,305.2121,0.0050
305.1883,305.1832,-0.0051
305.1973,305.1937,-0.0037
305.2883,305.3781,0.0898
305.2706,305.4522,0.1817
305.1848,305.2198,0.0350
305.1831,305.1814,-0.0017
305.1838,305.1822,-0.0016
305.2542,305.3226,0.0684
305.4771,305.6756,0.1984
305.3234,305.3807,0.0573
305.1912,305.1874,-0.0038
305.1855,305.1828,-0.0027
305.2107,305.2394,0.0287
305.2950,305.5346,0.2396
305.2245,305.4160,0.1915
305.1850,305.1940,0.0090
305.1851,305.1814,-0.0037
305.1894,305.2021,0.0126
305.2917,305.5894,0.2977
305.3904,305.8286,0.4382
305.2310,305.2950,0.0640
305.1872,305.1837,-0.0034
305.1888,305.1854,-0.0033
305.2320,305.3117,0.0797
305.2610,305.5421,0.2810
305.1893,305.2964,0.1071
305.1832,305.1819,-0.0013
305.1842,305.1791,-0.0051
305.2122,305.3065,0.0943
305.4438,306.1212,0.6773
305.4226,305.9033,0.4807
305.2071,305.2308,0.0237
305.1863,305.1816,-0.0047
305.1925,305.1949,0.0023
305.2393,305.3941,0.1549
305.2122,305.4612,0.2490
305.1806,305.2186,0.0380
305.1856,305.1794,-0.0062
305.1851,305.1818,-0.0033
305.2382,305.3403,0.1021
305.4050,305.7088,0.3038
305.2871,305.3853,0.0982
305.1888,305.1862,-0.0026
305.1848,305.1814,-0.0035
305.2094,305.2345,0.0251
305.2796,305.4957,0.2161
305.2150,305.3832,0.1682
305.1829,305.1909,0.0079
305.1837,305.1809,-0.0028
305.1881,305.2054,0.0172
305.2967,305.6230,0.3264
305.3975,305.8520,0.4545
305.2314,305.2947,0.0634
305.1888,305.1860,-0.0028
305.1898,305.1874,-0.0023
305.2393,305.3146,0.0753
305.2715,305.5306,0.2591
305.1890,305.2856,0.0965
305.1817,305.1804,-0.0013
305.1845,305.1786,-0.0059
305.2188,305.2549,0.0361
305.4762,305.7093,0.2330
305.4407,305.5784,0.1377
305.2079,305.2102,0.0023
305.1853,305.1846,-0.0007
305.1953,305.1996,0.0043
305.2816,305.3943,0.1127
305.2529,305.4532,0.2003
305.1824,305.2173,0.0350
305.1844,305.1807,-0.0037
305.1859,305.1835,-0.0024
305.2702,305.3708,0.1006
305.5084,305.7783,0.2699
305.3239,305.4026,0.0787
305.1887,305.1880,-0.0007
305.1859,305.1830,-0.0030
305.2034,305.2381,0.0347
305.2409,305.5021,0.2612
305.1899,305.3774,0.1876
305.1813,305.1895,0.0081
305.1852,305.1799,-0.0053
305.1912,305.2030,0.0118
305.3278,305.5804,0.2526
305.4449,305.7735,0.3286
305.2388,305.2795,0.0406
305.1864,305.1821,-0.0043
305.1881,305.1859,-0.0022
305.2249,305.3165,0.0916
305.2311,305.5172,0.2862
305.1786,305.2779,0.0993
305.1822,305.1831,0.0009
305.1816,305.1823,0.0006
305.2184,305.2606,0.0422
305.4665,305.6932,0.2267
305.4166,305.5428,0.1262
305.2044,305.2049,0.0005
305.1865,305.1816,-0.0049
305.1938,305.1978,0.0039
305.2467,305.4089,0.1622
305.2099,305.4651,0.2552
305.1786,305.2174,0.0388
305.1827,305.1810,-0.0017
305.1862,305.1839,-0.0023
305.4257,305.3752,-0.0505
305.9428,305.7725,-0.1703
305.4519,305.3873,-0.0646
305.1907,305.1840,-0.0067
305.1851,305.1834,-0.0017
305.2073,305.2477,0.0403
305.2563,305.5344,0.2781
305.1966,305.3920,0.1953
305.1832,305.1904,0.0072
305.1855,305.1817,-0.0038
305.1949,305.2034,0.0086
305.3680,305.5360,0.1680
305.4877,305.6790,0.1913
305.2398,305.2596,0.0198
305.1849,305.1826,-0.0023
305.1870,305.1847,-0.0024
305.2133,305.3271,0.1137
305.1942,305.5360,0.3417
305.1689,305.2800,0.1111
305.1844,305.1829,-0.0016
305.1826,305.1808,-0.0018
305.2060,305.2601,0.0541
305.3777,305.7036,0.3259
305.3540,305.5509,0.1969
305.1995,305.2060,0.0064
305.1849,305.1818,-0.0031
305.1963,305.1998,0.0035
305.2814,305.4271,0.1457
305.2560,305.4789,0.2229
305.1855,305.2165,0.0310
305.1832,305.1807,-0.0024
305.1847,305.1831,-0.0016
305.2752,305.3633,0.0881
305.4957,305.7137,0.2180
305.3080,305.3633,0.0552
305.1900,305.1858,-0.0042
305.1871,305.1821,-0.0051
305.2237,305.2561,0.0325
305.3003,305.5663,0.2660
305.2058,305.3969,0.1912
305.1816,305.1888,0.0071
305.1850,305.1801,-0.0049
305.1949,305.2035,0.0086
305.3820,305.5381,0.1561
305.4992,305.6634,0.1642
305.2420,305.2520,0.0100
305.1874,305.1814,-0.0060
305.1893,305.1851,-0.0042
305.2258,305.3044,0.0786
305.2114,305.4764,0.2651
305.1711,305.2603,0.0892
305.1827,305.1807,-0.0020
305.1822,305.1804,-0.0017
305.2111,305.2674,0.0563
305.4047,305.7113,0.3066
305.3664,305.5346,0.1682
305.1997,305.2018,0.0021
305.1870,305.1829,-0.0041
305.1962,305.2079,0.0117
305.2610,305.4785,0.2175
305.2224,305.5133,0.2909
305.1802,305.2182,0.0380
305.1831,305.1804,-0.0027
305.1846,305.1903,0.0058
305.2763,305.6108,0.3345
305.4915,306.3364,0.8449
305.3013,305.5345,0.2332
305.1881,305.1866,-0.0016
305.1872,305.1828,-0.0044
305.2105,305.2463,0.0358
305.2517,305.5073,0.2556
305.1909,305.3658,0.1750
305.1811,305.1890,0.0079
305.1821,305.1816,-0.0005
305.1943,305.2072,0.0130
305.3891,305.5505,0.1614
305.5017,305.6640,0.1622
305.2400,305.2501,0.0101
305.1862,305.1820,-0.0042
305.1882,305.1868,-0.0014
305.2395,305.3235,0.0840
305.2516,305.5105,0.2590
305.1837,305.2674,0.0837
305.1836,305.1821,-0.0015
305.1836,305.1824,-0.0012
305.2252,305.1966,-0.0286
305.4756,305.2545,-0.2211
305.4018,305.2413,-0.1605
305.1993,305.1875,-0.0118
305.1855,305.1819,-0.0036
305.2000,305.2037,0.0036
305.2898,305.4444,0.1546
305.2441,305.4708,0.2267
305.1805,305.2115,0.0311
305.1825,305.1807,-0.0018
305.1854,305.1860,0.0007
305.2660,305.4241,0.1581
305.4414,305.8118,0.3704
305.2780,305.3718,0.0938
305.1869,305.1865,-0.0004
305.1865,305.1830,-0.0034
305.2147,305.2518,0.0371
305.2651,305.5222,0.2571
305.1971,305.3624,0.1654
305.1824,305.1867,0.0043
305.1859,305.1797,-0.0063
305.1971,305.2137,0.0165
305.4036,305.6412,0.2375
305.5000,305.7377,0.2378
305.2353,305.2543,0.0190
305.1879,305.1811,-0.0068
305.1882,305.1873,-0.0009
305.2565,305.3768,0.1203
305.2822,305.6039,0.3217
305.1904,305.2825,0.0921
305.1833,305.1799,-0.0034
305.1832,305.1801,-0.0031
305.2099,305.2742,0.0643
305.3768,305.7150,0.3382
305.3337,305.5151,0.1814
305.1960,305.2001,0.0042
305.1858,305.1833,-0.0024
305.1931,305.2078,0.0147
305.2213,305.4464,0.2250
305.1832,305.4627,0.2795
305.1779,305.2107,0.0328
305.1839,305.1813,-0.0026
305.1863,305.1852,-0.0011
305.3042,305.3965,0.0923
305.5309,305.7194,0.1885
305.3011,305.3391,0.0381
305.1875,305.1850,-0.0025
305.1874,305.1836,-0.0038
305.2146,305.2634,0.0487
305.2544,305.5509,0.2964
305.1908,305.3687,0.1779
305.1811,305.1868,0.0057
305.1825,305.1798,-0.0027
305.1954,305.2075,0.0121
305.3963,305.5466,0.1503
305.4829,305.6263,0.1434
305.2298,305.2394,0.0096
305.1854,305.1827,-0.0026
305.1898,305.1876,-0.0021
305.2428,305.3318,0.0890
305.2517,305.5035,0.2518
305.1837,305.2600,0.0762
305.1831,305.1816,-0.0014
305.1853,305.1801,-0.0052
305.2319,305.2794,0.0475
305.4830,305.7008,0.2178
305.3900,305.4877,0.0977
305.1984,305.1972,-0.0012
305.1860,305.1833,-0.0026
305.2015,305.2068,0.0053
305.2898,305.4340,0.1442
305.2450,305.4426,0.1976
305.1837,305.2079,0.0242
305.1836,305.1799,-0.0037
305.1861,305.1859,-0.0002
305.2950,305.4358,0.1407
305.5005,305.7838,0.2832
305.2885,305.3492,0.0608
305.1866,305.1863,-0.0004
305.1849,305.1825,-0.0024
305.2100,305.2562,0.0462
305.2355,305.5213,0.2858
305.1813,305.3517,0.1704
305.1822,305.1862,0.0041
305.1832,305.1814,-0.0018
305.1954,305.2173,0.0219
305.3850,305.6073,0.2223
305.4591,305.6688,0.2097
305.2263,305.2421,0.0158
305.1856,305.1832,-0.0025
305.1897,305.1871,-0.0026
305.2398,305.3503,0.1105
305.2327,305.5229,0.2903
305.1793,305.2584,0.0791
305.1830,305.1817,-0.0013
305.1838,305.1818,-0.0020
305.2392,305.2955,0.0563
305.5038,305.7479,0.2441
305.3896,305.5050,0.1154
305.1961,305.1984,0.0023
305.1859,305.1843,-0.0015
305.1960,305.2149,0.0190
305.2447,305.4835,0.2388
305.2027,305.4714,0.2686
305.1794,305.2072,0.0278
305.1833,305.1803,-0.0030
305.1840,305.1925,0.0085
305.2361,305.6526,0.4165
305.3445,306.2518,0.9073
305.2411,305.4553,0.2142
305.1858,305.1858,-0.0000
305.1860,305.1840,-0.0020
305.2341,305.2645,0.0304
305.3139,305.5297,0.2159
305.2072,305.3462,0.1390
305.1820,305.1861,0.0041
305.1841,305.1814,-0.0027
305.1954,305.2212,0.0258
305.3727,305.6563,0.2836
305.4374,305.7099,0.2726
305.2227,305.2419,0.0193
305.1867,305.1821,-0.0046
305.1910,305.1885,-0.0025
305.2545,305.3412,0.0868
305.2474,305.4956,0.2482
305.1799,305.2492,0.0693
305.1849,305.1808,-0.0040
305.1848,305.1818,-0.0030
305.2315,305.2914,0.0599
305.4614,305.7119,0.2505
305.3636,305.4719,0.1083
305.1973,305.1957,-0.0016
305.1886,305.1822,-0.0064
305.1983,305.2086,0.0103
305.2453,305.4547,0.2095
305.2021,305.4435,0.2413
305.1803,305.2045,0.0243
305.1837,305.1815,-0.0022
305.1849,305.1897,0.0048
305.2718,305.4650,0.1932
305.4288,305.8188,0.3900
305.2654,305.3490,0.0836
305.1906,305.1862,-0.0044
305.1876,305.1841,-0.0035
305.2171,305.2693,0.0522
305.2463,305.5323,0.2860
305.1824,305.3424,0.1600
305.1799,305.1865,0.0066
305.1821,305.1794,-0.0026
305.1988,305.2154,0.0166
305.4081,305.5768,0.1687
305.4644,305.6049,0.1405
305.2213,305.2284,0.0071
305.1843,305.1805,-0.0038
305.1889,305.1891,0.0002
305.2354,305.3600,0.1246
305.2245,305.5247,0.3002
305.1788,305.2535,0.0747
305.1843,305.1797,-0.0046
305.1844,305.1807,-0.0037
305.3261,305.4141,0.0879
305.8957,306.2571,0.3615
305.5734,305.7305,0.1572
305.2024,305.2034,0.0010
305.1867,305.1848,-0.0020
305.2033,305.2143,0.0109
305.2839,305.4720,0.1881
305.2271,305.4459,0.2188
305.1809,305.2028,0.0219
305.1834,305.1816,-0.0018
305.1881,305.1885,0.0004
305.3191,305.4479,0.1288
305.5211,305.7585,0.2374
305.2828,305.3257,0.0429
305.1874,305.1835,-0.0039
305.1864,305.1825,-0.0039
305.2224,305.2760,0.0536
305.2656,305.5441,0.2785
305.1908,305.3388,0.1480
305.1814,305.1853,0.0039
305.1843,305.1817,-0.0026
305.2029,305.2660,0.0631
305.4223,306.0932,0.6709
305.4680,306.1031,0.6350
305.2209,305.2736,0.0527
305.1867,305.1836,-0.0032
305.1903,305.1906,0.0002
305.2206,305.3695,0.1489
305.1981,305.5180,0.3199
305.1752,305.2483,0.0732
305.1857,305.1819,-0.0038
305.1855,305.1827,-0.0027
305.2527,305.3055,0.0528
305.5511,305.7344,0.1833
305.4020,305.4653,0.0633
305.1968,305.1934,-0.0034
305.1862,305.1815,-0.0047
305.2049,305.2122,0.0074
305.2851,305.4544,0.1693
305.2239,305.4236,0.1997
305.1818,305.1998,0.0180
305.1855,305.1803,-0.0052
305.1879,305.1890,0.0011
305.2904,305.4380,0.1476
305.4511,305.7124,0.2613
305.2625,305.3089,0.0464
305.1877,305.1844,-0.0033
305.1881,305.1840,-0.0042
305.2132,305.2652,0.0520
305.2293,305.4996,0.2703
305.1775,305.3190,0.1415
305.1826,305.1835,0.0009
305.1848,305.1790,-0.0058
305.2036,305.2238,0.0202
305.4276,305.6067,0.1791
305.4644,305.6001,0.1358
305.2194,305.2242,0.0048
305.1887,305.1820,-0.0066
305.1909,305.1895,-0.0014
305.2100,305.3517,0.1417
305.1757,305.4781,0.3024
305.1706,305.2407,0.0701
305.1842,305.1836,-0.0006
305.1825,305.1812,-0.0013
305.1202,305.3057,0.1855
304.9377,305.7130,0.7754
305.0948,305.4380,0.3432
305.1870,305.1909,0.0039
305.1870,305.1833,-0.0036
305.2010,305.2186,0.0175
305.2583,305.4809,0.2226
305.1962,305.4372,0.2410
305.1786,305.2015,0.0230
305.1833,305.1812,-0.0021
305.1865,305.1922,0.0058
305.2938,305.4620,0.1682
305.4503,305.7419,0.2917
305.2585,305.3118,0.0534
305.1862,305.1848,-0.0014
305.1873,305.1842,-0.0031
305.2392,305.2837,0.0445
305.3060,305.5499,0.2439
305.2039,305.3321,0.1282
305.1824,305.1842,0.0018
305.1831,305.1815,-0.0016
305.1948,305.2367,0.0419
305.3422,305.7085,0.3663
305.3735,305.6881,0.3146
305.2113,305.2299,0.0186
305.1884,305.1830,-0.0054
305.1906,305.1922,0.0017
305.2204,305.3704,0.1501
305.1914,305.4948,0.3034
305.1734,305.2390,0.0656
305.1824,305.1807,-0.0016
305.1843,305.1814,-0.0029
305.2270,305.3588,0.1318
305.4019,305.8903,0.4884
305.3120,305.5057,0.1937
305.1915,305.1927,0.0013
305.1862,305.1824,-0.0038
305.2004,305.2180,0.0176
305.2419,305.4676,0.2257
305.1926,305.4202,0.2276
305.1793,305.2003,0.0210
305.1824,305.1808,-0.0016
305.1971,305.2036,0.0064
305.5829,305.7528,0.1699
305.9731,306.2364,0.2633
305.3577,305.3970,0.0393
305.1880,305.1833,-0.0047
305.1870,305.1833,-0.0037
305.2227,305.2784,0.0556
305.2468,305.5110,0.2642
305.1810,305.3096,0.1286
305.1817,305.1842,0.0025
305.1840,305.1804,-0.0036
305.2037,305.2339,0.0302
305.4093,305.6632,0.2539
305.4305,305.6175,0.1869
305.2125,305.2226,0.0101
305.1859,305.1832,-0.0027
305.1908,305.1933,0.0025
305.2206,305.3908,0.1703
305.1912,305.5132,0.3220
305.1748,305.2386,0.0638
305.1859,305.1811,-0.0047
305.1854,305.1818,-0.0036
305.2437,305.2986,0.0548
305.4688,305.6575,0.1887
305.3378,305.4047,0.0670
305.1904,305.1902,-0.0002
305.1837,305.1836,-0.0001
305.1966,305.2226,0.0259
305.2279,305.4854,0.2574
305.1858,305.4222,0.2364
305.1809,305.1987,0.0178
305.1839,305.1805,-0.0034
305.1873,305.2000,0.0128
305.3061,305.6315,0.3254
305.4481,305.9829,0.5348
305.2519,305.3428,0.0909
305.1876,305.1863,-0.0013
305.1876,305.1846,-0.0030
305.2270,305.2817,0.0547
305.2624,305.5188,0.2564
305.1898,305.3102,0.1205
305.1819,305.1842,0.0023
305.1803,305.1818,0.0015
305.1954,305.2392,0.0438
305.3488,305.6776,0.3288
305.3651,305.6147,0.2496
305.2050,305.2173,0.0122
305.1852,305.1816,-0.0036
305.1895,305.1947,0.0052
305.2141,305.3971,0.1830
305.1780,305.5039,0.3260
305.1722,305.2321,0.0598
