leadI_mV,leadII_mV,leadIII_mV
305.0504,305.3246,0.2742
305.1807,305.1833,0.0026
305.1858,305.1859,0.0002
305.3361,305.4576,0.1216
305.8223,306.1167,0.2945
305.5844,305.7007,0.1162
305.2165,305.2261,0.0096
305.1859,305.1849,-0.0010
305.1597,305.2231,0.0635
304.9001,305.5667,0.6666
304.8439,305.6057,0.7617
305.1333,305.2390,0.1056
305.1819,305.1791,-0.0029
305.1937,305.2072,0.0136
305.4590,305.6627,0.2037
305.8183,306.0628,0.2445
305.4122,305.4489,0.0367
305.1949,305.1908,-0.0042
305.1871,305.1830,-0.0041
305.1003,305.2930,0.1928
304.7783,305.6615,0.8832
304.9361,305.4572,0.5211
305.1657,305.1996,0.0339
305.1840,305.1831,-0.0009
305.2119,305.2599,0.0480
305.5156,305.7937,0.2781
305.6577,305.8342,0.1765
305.2816,305.2928,0.0112
305.1867,305.1851,-0.0016
305.1808,305.1939,0.0132
305.0045,305.3925,0.3880
304.7486,305.6220,0.8734
305.0452,305.3079,0.2627
305.1815,305.1834,0.0020
305.1862,305.1872,0.0009
305.3390,305.5064,0.1674
305.8346,306.1892,0.3546
305.5951,305.6868,0.0917
305.2190,305.2205,0.0015
305.1860,305.1844,-0.0015
305.1657,305.2310,0.0652
304.8995,305.6051,0.7056
304.8194,305.6202,0.8008
305.1297,305.2386,0.1089
305.1850,305.1806,-0.0044
305.1970,305.2109,0.0139
305.4763,305.6782,0.2019
305.8410,306.0692,0.2282
305.4163,305.4485,0.0322
305.1944,305.1901,-0.0042
305.1886,305.1837,-0.0049
305.1079,305.2953,0.1874
304.7912,305.6537,0.8625
304.9420,305.4433,0.5013
305.1674,305.1959,0.0284
305.1829,305.1809,-0.0020
305.2115,305.2673,0.0557
305.5197,305.8380,0.3183
305.6552,305.8515,0.1963
305.2778,305.2885,0.0108
305.1881,305.1839,-0.0042
305.1820,305.1931,0.0111
305.0117,305.3984,0.3867
304.7634,305.6273,0.8638
305.0484,305.3061,0.2577
305.1804,305.1817,0.0013
305.1865,305.1870,0.0005
305.3404,305.4878,0.1474
305.8329,306.1410,0.3080
305.5879,305.6725,0.0845
305.2186,305.2209,0.0023
305.1866,305.1827,-0.0038
305.1620,305.2214,0.0594
304.9059,305.5490,0.6431
304.8435,305.5711,0.7277
305.1337,305.2316,0.0979
305.1852,305.1805,-0.0047
305.1978,305.2158,0.0181
305.4618,305.7166,0.2548
305.7782,306.0836,0.3054
305.3864,305.4316,0.0452
305.1928,305.1905,-0.0023
305.1850,305.1840,-0.0010
305.1172,305.3022,0.1850
304.8392,305.6710,0.8318
304.9657,305.4471,0.4814
305.1702,305.1964,0.0263
305.1833,305.1801,-0.0032
305.2133,305.2737,0.0604
305.5328,305.8695,0.3366
305.6629,305.8694,0.2065
305.2777,305.2922,0.0145
305.1867,305.1853,-0.0014
305.1819,305.1943,0.0123
305.0235,305.4176,0.3941
304.7936,305.6561,0.8625
305.0593,305.3108,0.2515
305.1803,305.1814,0.0011
305.1864,305.1853,-0.0011
305.3577,305.4560,0.0983
305.8488,306.0713,0.2225
305.5834,305.6541,0.0706
305.2166,305.2198,0.0033
305.1866,305.1841,-0.0025
305.1611,305.2253,0.0641
304.8923,305.5550,0.6627
304.8264,305.5658,0.7394
305.1288,305.2321,0.1033
305.1819,305.1814,-0.0005
305.2005,305.2321,0.0316
305.4857,305.8166,0.3309
305.7884,306.1030,0.3146
305.3835,305.4207,0.0373
305.1928,305.1899,-0.0029
305.1856,305.1840,-0.0016
305.1000,305.2968,0.1969
304.7853,305.6455,0.8602
304.9464,305.4326,0.4862
305.1694,305.1940,0.0246
305.1832,305.1801,-0.0031
305.2163,305.2629,0.0466
305.5415,305.8113,0.2698
305.6490,305.8440,0.1949
305.2684,305.2924,0.0240
305.1871,305.1852,-0.0019
305.1811,305.1942,0.0132
305.0311,305.4228,0.3918
304.8155,305.6684,0.8529
305.0681,305.3157,0.2476
305.1798,305.1825,0.0027
305.1852,305.1878,0.0026
305.3458,305.5608,0.2150
305.8493,306.3012,0.4519
305.5953,305.7103,0.1150
305.2181,305.2179,-0.0002
305.1877,305.1831,-0.0045
305.1647,305.2278,0.0631
304.9154,305.5798,0.6644
304.8577,305.5934,0.7357
305.1349,305.2333,0.0984
305.1830,305.1802,-0.0029
305.1949,305.2252,0.0303
305.4283,305.7720,0.3437
305.7264,306.0804,0.3539
305.3716,305.4208,0.0493
305.1922,305.1898,-0.0023
305.1858,305.1846,-0.0012
305.0882,305.3010,0.2128
304.7459,305.6429,0.8969
304.9301,305.4204,0.4904
305.1683,305.1921,0.0237
305.1843,305.1806,-0.0037
305.2160,305.2845,0.0685
305.5353,305.9129,0.3777
305.6548,305.8821,0.2274
305.2737,305.2868,0.0131
305.1858,305.1837,-0.0021
305.1809,305.1935,0.0125
305.0275,305.4301,0.4026
304.8075,305.6763,0.8687
305.0674,305.3156,0.2482
305.1815,305.1845,0.0030
305.1876,305.1915,0.0039
305.3857,305.5708,0.1852
305.9137,306.2759,0.3622
305.6043,305.6927,0.0884
305.2157,305.2177,0.0020
305.1873,305.1839,-0.0034
305.1679,305.2369,0.0690
304.9508,305.6184,0.6676
304.8983,305.6161,0.7178
305.1420,305.2344,0.0925
305.1847,305.1795,-0.0052
305.2003,305.2144,0.0141
305.5107,305.7017,0.1910
305.8562,306.0705,0.2144
305.3979,305.4296,0.0317
305.1924,305.1890,-0.0034
305.1874,305.1828,-0.0046
305.1227,305.3000,0.1774
304.8684,305.6523,0.7840
304.9879,305.4335,0.4456
305.1722,305.1940,0.0218
305.1833,305.1799,-0.0034
305.2245,305.2816,0.0571
305.6176,305.9210,0.3034
305.7394,305.9209,0.1815
305.2826,305.2978,0.0152
305.1866,305.1836,-0.0030
305.1798,305.1944,0.0145
305.0147,305.4545,0.4398
304.8240,305.7164,0.8924
305.0837,305.3248,0.2411
305.1820,305.1816,-0.0004
305.1848,305.1886,0.0038
305.3646,305.5253,0.1607
305.8956,306.1885,0.2929
305.6088,305.6707,0.0619
305.2171,305.2168,-0.0002
305.1872,305.1833,-0.0039
305.1600,305.2304,0.0704
304.9049,305.5891,0.6841
304.8649,305.5922,0.7272
305.1379,305.2323,0.0944
305.1832,305.1807,-0.0025
305.1993,305.2176,0.0183
305.4775,305.7098,0.2323
305.7840,306.0367,0.2526
305.3761,305.4102,0.0341
305.1927,305.1881,-0.0045
305.1854,305.1847,-0.0008
305.1036,305.2988,0.1952
304.8073,305.6359,0.8286
304.9594,305.4232,0.4639
305.1703,305.1943,0.0240
305.1846,305.1801,-0.0045
305.2327,305.2899,0.0572
305.6139,305.9225,0.3087
305.6942,305.8661,0.1720
305.2720,305.2817,0.0097
305.1863,305.1869,0.0006
305.1783,305.1974,0.0191
304.9700,305.4232,0.4532
304.7275,305.6356,0.9081
305.0551,305.2990,0.2440
305.1844,305.1838,-0.0006
305.1900,305.1911,0.0011
305.3682,305.5540,0.1859
305.8784,306.2171,0.3387
305.5839,305.6566,0.0727
305.2159,305.2126,-0.0033
305.1878,305.1806,-0.0072
305.1562,305.2264,0.0702
304.8827,305.5608,0.6782
304.8495,305.5605,0.7110
305.1376,305.2283,0.0906
305.1829,305.1803,-0.0027
305.1989,305.2170,0.0182
305.4984,305.6997,0.2013
305.8294,306.0300,0.2006
305.3904,305.4129,0.0224
305.1918,305.1876,-0.0042
305.1859,305.1831,-0.0028
305.0998,305.3081,0.2083
304.7947,305.6570,0.8623
304.9607,305.4231,0.4624
305.1706,305.1927,0.0221
305.1829,305.1807,-0.0022
305.2241,305.2706,0.0465
305.5562,305.7873,0.2312
305.6272,305.7620,0.1348
305.2590,305.2694,0.0103
305.1865,305.1832,-0.0033
305.1788,305.1962,0.0174
304.9955,305.4386,0.4430
304.7701,305.6591,0.8890
305.0625,305.3028,0.2402
305.1825,305.1829,0.0004
305.1890,305.1922,0.0032
305.3649,305.5548,0.1898
305.8182,306.1517,0.3336
305.5401,305.6122,0.0721
305.2103,305.2101,-0.0002
305.1854,305.1815,-0.0039
305.1564,305.2319,0.0754
304.8778,305.5879,0.7101
304.8449,305.5732,0.7283
305.1384,305.2271,0.0887
305.1836,305.1803,-0.0033
305.2035,305.2164,0.0129
305.5271,305.7025,0.1754
305.8589,306.0289,0.1700
305.3927,305.4111,0.0184
305.1923,305.1917,-0.0006
305.1864,305.1873,0.0009
305.1057,305.3339,0.2282
304.8382,305.7610,0.9228
304.9908,305.4837,0.4929
305.1725,305.1969,0.0244
305.1839,305.1803,-0.0036
305.2387,305.3048,0.0661
305.6584,306.0294,0.3710
305.7282,305.9854,0.2571
305.2757,305.3011,0.0254
305.1881,305.1854,-0.0027
305.1798,305.1949,0.0151
304.9982,305.4228,0.4247
304.7679,305.6212,0.8532
305.0622,305.2903,0.2281
305.1821,305.1808,-0.0013
305.1878,305.1906,0.0027
305.3542,305.5303,0.1761
305.7810,306.0858,0.3048
305.5173,305.5667,0.0494
305.2090,305.2075,-0.0016
305.1847,305.1839,-0.0008
305.1614,305.2289,0.0675
304.9389,305.5471,0.6082
304.9043,305.5356,0.6313
305.1465,305.2231,0.0766
305.1848,305.1810,-0.0038
305.2010,305.2175,0.0165
305.4884,305.7018,0.2134
305.7987,305.9974,0.1987
305.3767,305.3927,0.0160
305.1906,305.1882,-0.0024
305.1845,305.1861,0.0016
305.0891,305.3106,0.2216
304.7815,305.6418,0.8603
304.9627,305.4053,0.4426
305.1701,305.1898,0.0197
305.1815,305.1799,-0.0016
305.2302,305.2952,0.0649
305.6298,305.9353,0.3055
305.7166,305.8839,0.1672
305.2733,305.2838,0.0106
305.1872,305.1827,-0.0044
305.1782,305.1946,0.0164
304.9717,305.4377,0.4659
304.7473,305.6401,0.8927
305.0649,305.2924,0.2276
305.1808,305.1823,0.0014
305.1874,305.1922,0.0048
305.3850,305.5641,0.1791
305.9142,306.2437,0.3296
305.5907,305.6664,0.0757
305.2138,305.2131,-0.0008
305.1876,305.1847,-0.0030
305.1638,305.2385,0.0747
304.9241,305.6072,0.6831
304.8674,305.5747,0.7073
305.1377,305.2252,0.0875
305.1832,305.1815,-0.0016
305.2047,305.2277,0.0230
305.5678,305.7938,0.2260
305.9191,306.1447,0.2256
305.4046,305.4307,0.0261
305.1927,305.1874,-0.0052
305.1853,305.1842,-0.0011
305.0854,305.3135,0.2281
304.7668,305.6520,0.8853
304.9574,305.4106,0.4532
305.1722,305.1917,0.0195
305.1842,305.1821,-0.0022
305.2435,305.3088,0.0652
305.6869,305.9847,0.2979
305.7401,305.9005,0.1604
305.2722,305.2820,0.0098
305.1875,305.1843,-0.0032
305.1819,305.1963,0.0144
305.0359,305.4383,0.4024
304.8471,305.6483,0.8011
305.0859,305.2972,0.2112
305.1819,305.1836,0.0016
305.1886,305.1919,0.0033
305.3730,305.5538,0.1808
305.8182,306.1440,0.3257
305.5250,305.5950,0.0700
305.2083,305.2075,-0.0009
305.1863,305.1841,-0.0022
305.1454,305.2360,0.0906
304.8227,305.5695,0.7468
304.8074,305.5294,0.7220
305.1358,305.2205,0.0847
305.1846,305.1802,-0.0044
305.2100,305.2280,0.0180
305.5872,305.8040,0.2168
305.9220,306.1235,0.2015
305.3978,305.4196,0.0218
305.1919,305.1891,-0.0027
305.1850,305.1848,-0.0002
305.0823,305.3171,0.2348
304.7607,305.6512,0.8905
304.9602,305.4020,0.4418
305.1722,305.1909,0.0187
305.1832,305.1808,-0.0024
305.2298,305.2877,0.0579
305.6083,305.8727,0.2644
305.6744,305.8132,0.1388
305.2657,305.2688,0.0031
305.1882,305.1821,-0.0061
305.1793,305.1975,0.0182
304.9995,305.4567,0.4572
304.7997,305.6674,0.8677
305.0798,305.2999,0.2201
305.1819,305.1829,0.0009
305.1872,305.1921,0.0049
305.3688,305.5703,0.2015
305.8432,306.2064,0.3632
305.5472,305.6277,0.0804
305.2103,305.2090,-0.0013
305.1868,305.1827,-0.0041
305.1559,305.2420,0.0861
304.9063,305.6295,0.7231
304.8904,305.5899,0.6996
305.1470,305.2264,0.0794
305.1832,305.1824,-0.0008
305.2042,305.2237,0.0195
305.5450,305.7386,0.1935
305.8683,306.0497,0.1814
305.3849,305.4048,0.0199
305.1912,305.1880,-0.0032
305.1851,305.1851,0.0000
305.0896,305.3438,0.2542
304.7895,305.7225,0.9331
304.9823,305.4278,0.4456
305.1738,305.1929,0.0192
305.1829,305.1822,-0.0007
305.2403,305.2947,0.0544
305.6556,305.8963,0.2408
305.7082,305.8276,0.1194
305.2678,305.2738,0.0060
305.1878,305.1853,-0.0025
305.1805,305.1989,0.0183
305.0051,305.4599,0.4549
304.8174,305.6620,0.8447
305.0870,305.2938,0.2068
305.1833,305.1828,-0.0004
305.1877,305.1989,0.0112
305.3853,305.6604,0.2752
305.8453,306.2867,0.4414
305.5311,305.6119,0.0808
305.2115,305.2072,-0.0043
305.1872,305.1821,-0.0051
305.1563,305.2368,0.0804
304.9042,305.5987,0.6945
304.8901,305.5587,0.6686
305.1475,305.2222,0.0747
305.1831,305.1806,-0.0024
305.1982,305.2211,0.0230
305.4766,305.7374,0.2608
305.7696,306.0421,0.2725
305.3618,305.3961,0.0343
305.1901,305.1893,-0.0009
305.1861,305.1874,0.0013
305.0941,305.3208,0.2267
304.8085,305.6497,0.8411
304.9861,305.3959,0.4099
305.1745,305.1888,0.0143
305.1835,305.1815,-0.0020
305.2304,305.2974,0.0669
305.6054,305.9056,0.3003
305.6680,305.8299,0.1619
305.2613,305.2713,0.0100
305.1879,305.1828,-0.0051
305.1775,305.1981,0.0206
304.9763,305.4528,0.4766
304.7822,305.6452,0.8630
305.0812,305.2895,0.2082
305.1802,305.1828,0.0026
305.1858,305.1908,0.0050
305.3592,305.5231,0.1638
305.7984,306.1101,0.3117
305.5179,305.5930,0.0752
305.2091,305.2062,-0.0029
305.1891,305.1827,-0.0064
305.1541,305.2449,0.0908
304.8877,305.6197,0.7320
304.8842,305.5630,0.6788
305.1487,305.2216,0.0729
305.1850,305.1823,-0.0028
305.2018,305.2263,0.0245
305.5016,305.7667,0.2652
305.8059,306.0569,0.2510
305.3690,305.3938,0.0248
305.1909,305.1873,-0.0036
305.1870,305.1843,-0.0027
305.1129,305.3247,0.2119
304.8626,305.6654,0.8028
305.0082,305.4021,0.3939
305.1741,305.1888,0.0147
305.1828,305.1796,-0.0032
305.2379,305.2839,0.0460
305.6278,305.8335,0.2057
305.6646,305.7722,0.1076
305.2578,305.2632,0.0053
305.1868,305.1833,-0.0036
305.1778,305.1997,0.0219
304.9924,305.4744,0.4819
304.8092,305.6602,0.8510
305.0881,305.2868,0.1987
305.1819,305.1832,0.0012
305.1889,305.1907,0.0018
305.3583,305.4887,0.1304
305.7847,306.0275,0.2428
305.5039,305.5617,0.0578
305.2058,305.2043,-0.0015
305.1874,305.1838,-0.0036
305.1548,305.2488,0.0941
304.9019,305.6204,0.7185
304.8991,305.5507,0.6516
305.1512,305.2180,0.0668
305.1838,305.1816,-0.0021
305.2080,305.2302,0.0222
305.5586,305.7820,0.2234
305.8622,306.0637,0.2015
305.3744,305.3934,0.0190
305.0912,305.2775,0.1863
305.1823,305.1827,0.0004
305.1890,305.1928,0.0038
305.3937,305.5396,0.1458
305.8999,306.1552,0.2553
305.5598,305.6138,0.0540
305.2075,305.2058,-0.0016
305.1863,305.1825,-0.0038
305.1559,305.2511,0.0952
304.9324,305.6353,0.7029
304.9410,305.5549,0.6138
305.1563,305.2155,0.0592
305.1842,305.1801,-0.0041
305.2072,305.2328,0.0255
305.5432,305.8027,0.2595
305.8318,306.0794,0.2476
305.3612,305.3920,0.0308
305.1898,305.1852,-0.0046
305.1843,305.1865,0.0021
305.0725,305.3549,0.2824
304.7969,305.7068,0.9100
305.0082,305.3992,0.3911
305.1777,305.1892,0.0116
305.1843,305.1819,-0.0023
305.2484,305.3209,0.0725
305.6606,305.9363,0.2757
305.6604,305.7885,0.1281
305.2504,305.2559,0.0055
305.1869,305.1842,-0.0027
305.1809,305.2020,0.0211
305.0257,305.4781,0.4525
304.8610,305.6477,0.7867
305.1032,305.2802,0.1770
305.1829,305.1837,0.0008
305.1906,305.2015,0.0109
305.4319,305.6391,0.2071
305.8936,306.1827,0.2891
305.5146,305.5643,0.0497
305.2028,305.2030,0.0002
305.1868,305.1835,-0.0033
305.1518,305.2506,0.0988
304.8798,305.6224,0.7426
304.8946,305.5355,0.6409
305.1523,305.2131,0.0608
305.1838,305.1783,-0.0055
305.2139,305.2381,0.0242
305.5729,305.8028,0.2299
305.8083,305.9992,0.1910
305.3411,305.3628,0.0217
305.1894,305.1867,-0.0026
305.1848,305.1874,0.0026
305.0779,305.3469,0.2689
304.7882,305.6652,0.8770
304.9946,305.3742,0.3797
305.1740,305.1854,0.0114
305.1830,305.1791,-0.0040
305.2420,305.3036,0.0616
305.6145,305.8774,0.2630
305.6156,305.7625,0.1470
305.2438,305.2566,0.0128
305.1858,305.1843,-0.0015
305.1734,305.2021,0.0287
304.9524,305.4755,0.5231
304.7760,305.6270,0.8510
305.0916,305.2729,0.1813
305.1829,305.1830,0.0001
305.1911,305.1953,0.0041
305.4160,305.5645,0.1485
305.8587,306.0935,0.2348
305.5022,305.5508,0.0486
305.2030,305.2018,-0.0012
305.1858,305.1821,-0.0037
305.1345,305.2472,0.1127
304.8058,305.5795,0.7737
304.8483,305.4892,0.6408
305.1476,305.2093,0.0616
305.1833,305.1810,-0.0024
305.2078,305.2393,0.0315
305.5368,305.8187,0.2819
305.7792,306.0188,0.2397
305.3380,305.3608,0.0228
305.1883,305.1846,-0.0037
305.1844,305.1846,0.0001
305.0695,305.3380,0.2685
304.7707,305.6412,0.8705
304.9902,305.3647,0.3744
305.1763,305.1868,0.0105
305.1844,305.1816,-0.0028
305.2571,305.3381,0.0810
305.6820,305.9972,0.3152
305.6534,305.8080,0.1545
305.2460,305.2565,0.0105
305.1866,305.1846,-0.0020
305.1733,305.2051,0.0318
304.9689,305.4907,0.5219
304.8088,305.6366,0.8278
305.0979,305.2698,0.1719
305.1842,305.1804,-0.0038
305.1913,305.1942,0.0029
305.4355,305.5817,0.1462
305.9195,306.1392,0.2197
305.5201,305.5583,0.0381
305.2022,305.1992,-0.0031
305.1862,305.1828,-0.0034
305.1542,305.2534,0.0992
304.9091,305.6158,0.7068
304.9239,305.5212,0.5974
305.1569,305.2119,0.0550
305.1837,305.1813,-0.0024
305.2054,305.2394,0.0340
305.5426,305.8123,0.2697
305.8051,306.0312,0.2261
305.3455,305.3677,0.0222
305.1886,305.1873,-0.0013
305.1836,305.1860,0.0025
305.0533,305.3616,0.3083
304.7525,305.6927,0.9402
304.9958,305.3816,0.3858
305.1767,305.1876,0.0109
305.1854,305.1812,-0.0042
305.2659,305.3376,0.0717
305.7100,305.9774,0.2674
305.6603,305.7810,0.1207
305.2436,305.2494,0.0058
305.1851,305.1843,-0.0009
305.1740,305.2066,0.0326
304.9647,305.5071,0.5424
304.8126,305.6563,0.8437
305.1038,305.2747,0.1709
305.1848,305.1823,-0.0025
305.1925,305.2016,0.0091
305.4413,305.6580,0.2167
305.9126,306.2238,0.3112
305.5075,305.5619,0.0544
305.2032,305.2011,-0.0021
305.1870,305.1842,-0.0029
305.1320,305.2616,0.1296
304.8053,305.6454,0.8401
304.8749,305.5321,0.6572
305.1558,305.2137,0.0579
305.1828,305.1806,-0.0022
305.2050,305.2389,0.0338
305.5295,305.8155,0.2859
305.7756,306.0157,0.2401
305.3374,305.3592,0.0218
305.1889,305.1868,-0.0021
305.1844,305.1852,0.0007
305.0768,305.3527,0.2759
304.8197,305.6815,0.8617
305.0231,305.3818,0.3587
305.1772,305.1872,0.0100
305.1833,305.1821,-0.0013
305.2773,305.3386,0.0613
305.7600,305.9843,0.2243
305.6819,305.7862,0.1043
305.2453,305.2497,0.0044
305.1881,305.1837,-0.0044
305.1753,305.2054,0.0301
304.9670,305.4978,0.5308
304.8098,305.6365,0.8267
305.1019,305.2699,0.1679
305.1836,305.1812,-0.0024
305.1900,305.1952,0.0052
305.4084,305.5569,0.1485
305.8466,306.0773,0.2307
305.4862,305.5327,0.0464
305.2018,305.1992,-0.0027
305.1857,305.1833,-0.0023
305.1376,305.2583,0.1207
304.8341,305.6169,0.7829
304.8869,305.5038,0.6170
305.1544,305.2084,0.0541
305.1837,305.1793,-0.0044
305.2029,305.2291,0.0262
305.4987,305.7211,0.2224
305.7448,305.9255,0.1806
305.3333,305.3490,0.0157
305.1910,305.1859,-0.0051
305.1849,305.1875,0.0025
305.0720,305.3446,0.2726
304.7906,305.6442,0.8537
305.0060,305.3629,0.3569
305.1760,305.1860,0.0099
305.1833,305.1794,-0.0038
305.2663,305.3405,0.0742
305.7126,305.9814,0.2688
305.6576,305.7745,0.1169
305.2441,305.2479,0.0038
305.1871,305.1819,-0.0052
305.1751,305.2065,0.0313
304.9613,305.5201,0.5588
304.8115,305.6468,0.8353
305.1060,305.2657,0.1598
305.1842,305.1813,-0.0030
305.1921,305.1950,0.0029
305.4266,305.5621,0.1355
305.8864,306.0929,0.2065
305.4945,305.5352,0.0407
305.2015,305.1986,-0.0030
305.1875,305.1839,-0.0036
305.1360,305.2662,0.1301
304.8315,305.6608,0.8292
304.8928,305.5349,0.6421
305.1562,305.2104,0.0543
305.1844,305.1797,-0.0046
305.2153,305.2450,0.0297
305.5949,305.8684,0.2736
305.8206,306.0499,0.2294
305.3351,305.3557,0.0205
305.1908,305.1867,-0.0040
305.1859,305.1887,0.0027
305.0641,305.3674,0.3033
304.7814,305.6754,0.8940
305.0101,305.3618,0.3517
305.1769,305.1860,0.0091
305.1840,305.1815,-0.0025
305.2952,305.3751,0.0799
305.7936,306.0546,0.2610
305.6715,305.7758,0.1043
305.2396,305.2432,0.0036
305.1864,305.1853,-0.0011
305.1743,305.2095,0.0352
304.9823,305.5233,0.5411
304.8583,305.6645,0.8062
305.1168,305.2720,0.1552
305.1827,305.1804,-0.0023
305.1922,305.2009,0.0086
305.4640,305.7024,0.2384
305.9699,306.3839,0.4140
305.5269,305.6283,0.1014
305.2019,305.2012,-0.0006
305.1862,305.1826,-0.0035
305.1446,305.2715,0.1269
304.8783,305.6873,0.8090
304.9190,305.5512,0.6322
305.1576,305.2116,0.0541
305.1832,305.1810,-0.0023
305.2060,305.2490,0.0430
305.5102,305.7741,0.2639
305.7043,305.8626,0.1583
305.3100,305.3150,0.0050
305.1890,305.1851,-0.0039
305.1836,305.1864,0.0028
305.0470,305.3417,0.2946
304.7589,305.5990,0.8401
305.0099,305.3300,0.3202
305.1769,305.1859,0.0090
305.1835,305.1833,-0.0002
305.2957,305.3506,0.0548
305.7974,305.9640,0.1666
305.6744,305.7293,0.0549
305.2391,305.2408,0.0017
305.1857,305.1842,-0.0015
305.1718,305.2083,0.0366
304.9315,305.5211,0.5895
304.7776,305.6319,0.8543
305.1036,305.2593,0.1558
305.1842,305.1827,-0.0014
305.1925,305.2001,0.0076
305.4509,305.6111,0.1602
305.9060,306.1328,0.2269
305.4896,305.5289,0.0393
305.2008,305.1971,-0.0037
305.1867,305.1828,-0.0039
305.1331,305.2656,0.1324
304.8313,305.6368,0.8056
304.9002,305.5014,0.6012
305.1581,305.2071,0.0490
305.1824,305.1819,-0.0005
305.2069,305.2456,0.0387
305.5293,305.8125,0.2832
305.7599,305.9717,0.2118
305.3257,305.3409,0.0152
305.1878,305.1839,-0.0039
305.1859,305.1878,0.0020
305.0813,305.3580,0.2767
304.8235,305.6543,0.8307
305.0260,305.3547,0.3287
305.1780,305.1862,0.0082
305.1846,305.1828,-0.0017
305.2928,305.3684,0.0756
305.7805,306.0406,0.2600
305.6563,305.7672,0.1109
305.2354,305.2413,0.0060
305.1854,305.1831,-0.0023
305.1673,305.2088,0.0414
304.9268,305.5005,0.5737
304.7962,305.6050,0.8088
305.1071,305.2530,0.1459
305.1823,305.1787,-0.0035
305.1898,305.1966,0.0068
305.4079,305.5743,0.1664
305.8134,306.0712,0.2578
305.4570,305.5118,0.0548
305.1992,305.1968,-0.0025
305.1880,305.1836,-0.0044
305.1299,305.2680,0.1381
304.8202,305.6306,0.8105
304.9033,305.4896,0.5863
305.1598,305.2049,0.0452
305.1849,305.1799,-0.0050
305.2130,305.2479,0.0349
305.5521,305.8363,0.2842
305.7671,305.9904,0.2233
305.3232,305.3426,0.0194
305.1873,305.1838,-0.0035
305.1827,305.1885,0.0058
305.0459,305.3802,0.3342
304.7740,305.6799,0.9059
305.0255,305.3536,0.3281
305.1785,305.1852,0.0067
305.1848,305.1837,-0.0011
305.3560,305.5501,0.1941
305.9699,306.4776,0.5077
305.7354,305.8773,0.1419
305.2411,305.2416,0.0006
305.1866,305.1830,-0.0036
305.1675,305.2084,0.0409
304.9084,305.5105,0.6021
304.7755,305.6163,0.8408
305.1072,305.2560,0.1487
305.1835,305.1818,-0.0017
305.1953,305.2058,0.0105
305.4957,305.6952,0.1994
305.9889,306.2549,0.2661
305.5109,305.5520,0.0411
305.1988,305.1963,-0.0025
305.1856,305.1815,-0.0042
305.1198,305.2654,0.1456
304.7825,305.6289,0.8463
304.8870,305.4891,0.6021
305.1578,305.2050,0.0472
305.1816,305.1812,-0.0004
305.2245,305.2594,0.0349
305.6756,305.9027,0.2271
305.8969,306.0585,0.1617
305.3441,305.3552,0.0110
305.1899,305.1837,-0.0061
305.1846,305.1874,0.0028
305.0582,305.3994,0.3412
304.8169,305.7354,0.9186
305.0454,305.3720,0.3266
305.1805,305.1843,0.0038
305.1858,305.1829,-0.0029
305.3174,305.4203,0.1028
305.8661,306.1984,0.3323
305.7021,305.8251,0.1230
305.2407,305.2419,0.0012
305.1869,305.1841,-0.0028
305.1658,305.2124,0.0466
304.9068,305.5236,0.6168
304.7899,305.6241,0.8342
305.1115,305.2567,0.1453
305.1831,305.1821,-0.0011
305.1925,305.2032,0.0107
305.4522,305.6664,0.2142
305.9019,306.2155,0.3136
305.4766,305.5464,0.0698
305.1987,305.1970,-0.0017
305.1865,305.1836,-0.0029
305.1231,305.2791,0.1560
304.8190,305.6833,0.8643
304.9253,305.5176,0.5923
305.1649,305.2061,0.0413
305.1843,305.1813,-0.0031
305.2261,305.2587,0.0326
305.6701,305.8993,0.2292
305.8915,306.0571,0.1656
305.3412,305.3545,0.0133
305.1878,305.1858,-0.0020
305.1831,305.1898,0.0067
305.0493,305.3824,0.3331
304.7819,305.6808,0.8989
305.0291,305.3518,0.3227
305.1807,305.1844,0.0037
305.1869,305.1843,-0.0026
305.3380,305.4596,0.1216
305.8994,306.2169,0.3176
305.7083,305.8080,0.0998
305.2405,305.2419,0.0013
305.1863,305.1844,-0.0019
305.1674,305.2133,0.0459
304.9114,305.5282,0.6168
304.7993,305.6255,0.8262
305.1152,305.2545,0.1393
305.1830,305.1807,-0.0023
305.1954,305.2039,0.0084
305.5036,305.6760,0.1724
305.9873,306.2191,0.2318
305.4992,305.5383,0.0391
305.1990,305.1984,-0.0006
305.1871,305.1864,-0.0007
305.1706,305.2893,0.1187
305.0440,305.7496,0.7055
305.0599,305.5769,0.5170
305.1728,305.2094,0.0367
305.1852,305.1786,-0.0066
305.2288,305.2708,0.0421
305.6952,305.9709,0.2757
305.9118,306.1002,0.1884
305.3423,305.3571,0.0148
305.1893,305.1870,-0.0023
305.1846,305.1903,0.0057
305.0563,305.3992,0.3428
304.8120,305.7156,0.9037
305.0418,305.3612,0.3194
305.1787,305.1843,0.0056
305.1865,305.1890,0.0025
305.3601,305.6598,0.2997
305.9328,306.6576,0.7248
305.6800,305.9003,0.2203
305.2327,305.2424,0.0097
305.1885,305.1848,-0.0038
305.1686,305.2138,0.0452
304.9189,305.5238,0.6048
304.8071,305.6070,0.7999
305.1168,305.2503,0.1335
305.1835,305.1809,-0.0025
305.1960,305.2086,0.0126
305.5013,305.7026,0.2013
305.9476,306.1946,0.2470
305.4791,305.5198,0.0407
