leadI_mV,leadII_mV,leadIII_mV
305.1826,305.2164,0.0338
305.1833,305.1793,-0.0041
305.1711,305.5571,0.3860
305.1312,308.0881,2.9569
305.1826,308.1241,2.9415
305.1947,305.6101,0.4154
305.1870,305.1859,-0.0011
305.1897,305.2001,0.0104
305.2054,305.6807,0.4753
305.1890,306.3128,1.1238
305.1758,305.5173,0.3415
305.1830,305.1865,0.0035
305.1837,305.1973,0.0137
305.1740,306.1691,0.9951
305.1894,308.8526,3.6633
305.2162,307.2050,1.9888
305.1894,305.3182,0.1288
305.1838,305.1834,-0.0004
305.1957,305.2590,0.0634
305.2328,305.9906,0.7578
305.2015,306.1227,0.9213
305.1831,305.3129,0.1298
305.1849,305.1805,-0.0045
305.1808,305.2911,0.1103
305.1575,307.1336,1.9760
305.1851,308.8106,3.6255
305.2023,306.2176,1.0153
305.1864,305.2088,0.0224
305.1855,305.1855,0.0001
305.1973,305.4176,0.2202
305.2072,306.2810,1.0739
305.1837,305.8377,0.6539
305.1809,305.2197,0.0388
305.1814,305.1826,0.0013
305.1748,305.5510,0.3761
305.1538,308.0767,2.9229
305.1936,308.1497,2.9561
305.1921,305.6186,0.4264
305.1848,305.1850,0.0002
305.1879,305.2004,0.0125
305.1997,305.7000,0.5003
305.1872,306.3540,1.1668
305.1802,305.5300,0.3498
305.1849,305.1871,0.0022
305.1851,305.1954,0.0103
305.1744,306.1768,1.0024
305.1898,308.8725,3.6827
305.2112,307.2239,2.0127
305.1886,305.3202,0.1316
305.1861,305.1825,-0.0037
305.1914,305.2572,0.0658
305.2070,306.0041,0.7971
305.1872,306.1504,0.9632
305.1812,305.3191,0.1379
305.1832,305.1800,-0.0032
305.1820,305.2870,0.1050
305.1702,307.1375,1.9673
305.1909,308.8881,3.6972
305.2010,306.2832,1.0822
305.1874,305.2130,0.0256
305.1848,305.1855,0.0007
305.2115,305.4299,0.2185
305.2469,306.2994,1.0526
305.1988,305.8270,0.6281
305.1848,305.2163,0.0316
305.1844,305.1806,-0.0038
305.1760,305.6124,0.4363
305.1581,308.4356,3.2776
305.1959,308.4118,3.2159
305.1948,305.6485,0.4537
305.1882,305.1853,-0.0029
305.1905,305.2008,0.0103
305.2454,305.7090,0.4636
305.2463,306.3781,1.1318
305.1868,305.5404,0.3536
305.1829,305.1869,0.0040
305.1817,305.1933,0.0116
305.1725,306.1237,0.9512
305.1831,308.7773,3.5942
305.2091,307.2149,2.0058
305.1912,305.3231,0.1319
305.1870,305.1834,-0.0035
305.1891,305.2628,0.0737
305.1960,306.0174,0.8214
305.1772,306.1599,0.9827
305.1796,305.3209,0.1413
305.1831,305.1790,-0.0041
305.1798,305.2888,0.1090
305.1510,307.1645,2.0135
305.1837,308.9264,3.7427
305.2075,306.2724,1.0649
305.1888,305.2119,0.0231
305.1881,305.1859,-0.0022
305.2063,305.4217,0.2154
305.2302,306.2987,1.0685
305.1903,305.8510,0.6606
305.1801,305.2203,0.0402
305.1811,305.1793,-0.0018
305.1709,305.4051,0.2342
305.1112,307.3622,2.2510
305.1464,307.7831,2.6367
305.1862,305.6100,0.4238
305.1866,305.1853,-0.0013
305.1895,305.2003,0.0108
305.1836,305.6897,0.5061
305.1614,306.3376,1.1762
305.1747,305.5281,0.3533
305.1831,305.1864,0.0033
305.1835,305.1879,0.0044
305.1666,305.9210,0.7544
305.1456,308.3312,3.1856
305.1843,307.0868,1.9025
305.1875,305.3177,0.1302
305.1866,305.1821,-0.0045
305.1975,305.2633,0.0658
305.2303,306.0314,0.8010
305.1979,306.1632,0.9653
305.1839,305.3195,0.1356
305.1846,305.1797,-0.0049
305.1820,305.2825,0.1005
305.1753,307.0935,1.9183
305.2076,308.8386,3.6309
305.2061,306.2519,1.0457
305.1885,305.2097,0.0212
305.1872,305.1861,-0.0010
305.2055,305.4324,0.2268
305.2122,306.3284,1.1161
305.1789,305.8608,0.6819
305.1835,305.2191,0.0356
305.1848,305.1794,-0.0053
305.1617,305.5151,0.3535
305.0467,308.0099,2.9632
305.1152,308.1825,3.0672
305.1911,305.6278,0.4367
305.1883,305.1866,-0.0016
305.1884,305.2018,0.0134
305.2125,305.6869,0.4744
305.2073,306.3328,1.1255
305.1840,305.5273,0.3433
305.1843,305.1872,0.0028
305.1839,305.1962,0.0123
305.1432,306.0525,0.9092
305.0328,308.4617,3.4289
305.1153,307.0156,1.9003
305.1820,305.3054,0.1234
305.1853,305.1810,-0.0042
305.1854,305.2514,0.0660
305.1535,305.9319,0.7784
305.1317,306.0638,0.9321
305.1741,305.3071,0.1330
305.1850,305.1812,-0.0038
305.1794,305.2917,0.1123
305.1233,307.1284,2.0051
305.1377,308.7986,3.6608
305.1919,306.2232,1.0313
305.1885,305.2098,0.0213
305.1888,305.1848,-0.0040
305.2067,305.4242,0.2175
305.2215,306.3004,1.0789
305.1860,305.8429,0.6569
305.1826,305.2204,0.0378
305.1840,305.1805,-0.0035
305.1689,305.4128,0.2439
305.0914,307.3989,2.3075
305.1371,307.7915,2.6544
305.1880,305.6064,0.4184
305.1866,305.1875,0.0009
305.1859,305.2012,0.0154
305.1786,305.6894,0.5108
305.1621,306.3290,1.1669
305.1771,305.5229,0.3459
305.1841,305.1866,0.0024
305.1834,305.1970,0.0136
305.1627,306.2059,1.0432
305.1516,308.8495,3.6979
305.1962,307.1504,1.9541
305.1891,305.3120,0.1229
305.1841,305.1847,0.0005
305.1865,305.2662,0.0798
305.1627,306.0377,0.8749
305.1413,306.1581,1.0168
305.1761,305.3164,0.1404
305.1832,305.1797,-0.0036
305.1806,305.2776,0.0970
305.1459,307.0091,1.8632
305.1682,308.6808,3.5126
305.2002,306.2065,1.0063
305.1893,305.2087,0.0195
305.1867,305.1850,-0.0017
305.1852,305.4201,0.2349
305.1614,306.2832,1.1218
305.1643,305.8345,0.6703
305.1812,305.2179,0.0367
305.1833,305.1799,-0.0034
305.1750,305.5743,0.3994
305.1521,308.1353,2.9832
305.1959,308.1486,2.9527
305.1949,305.6150,0.4201
305.1871,305.1856,-0.0015
305.1877,305.1997,0.0119
305.1937,305.6824,0.4887
305.1790,306.3200,1.1410
305.1766,305.5195,0.3429
305.1832,305.1843,0.0010
305.1826,305.1952,0.0126
305.1720,306.1755,1.0035
305.1799,308.8351,3.6552
305.2044,307.1717,1.9673
305.1889,305.3138,0.1249
305.1870,305.1831,-0.0038
305.1888,305.2628,0.0739
305.1802,306.0229,0.8427
305.1690,306.1566,0.9876
305.1800,305.3193,0.1393
305.1832,305.1816,-0.0015
305.1817,305.2855,0.1038
305.1571,307.1053,1.9482
305.1826,308.8216,3.6390
305.2024,306.2379,1.0355
305.1873,305.2112,0.0239
305.1872,305.1850,-0.0021
305.1922,305.4158,0.2235
305.1897,306.2715,1.0819
305.1778,305.8292,0.6514
305.1820,305.2179,0.0359
305.1832,305.1815,-0.0017
305.1768,305.5429,0.3661
305.1678,308.0114,2.8436
305.2103,308.0838,2.8735
305.1963,305.6071,0.4108
305.1869,305.1860,-0.0009
305.1881,305.2001,0.0120
305.1870,305.6683,0.4812
305.1715,306.2961,1.1246
305.1783,305.5161,0.3378
305.1844,305.1871,0.0026
305.1846,305.1978,0.0132
305.1661,306.2432,1.0771
305.1641,308.9718,3.8077
305.2056,307.2055,1.9998
305.1893,305.3141,0.1249
305.1863,305.1816,-0.0047
305.1949,305.2459,0.0510
305.2129,305.9353,0.7224
305.1861,306.0971,0.9110
305.1811,305.3132,0.1321
305.1832,305.1813,-0.0019
305.1804,305.2921,0.1117
305.1493,307.1345,1.9853
305.1804,308.8069,3.6264
305.2024,306.2196,1.0172
305.1877,305.2086,0.0209
305.1879,305.1859,-0.0021
305.2062,305.4222,0.2160
305.2255,306.2858,1.0603
305.1903,305.8311,0.6407
305.1829,305.2174,0.0345
305.1826,305.1803,-0.0023
305.1690,305.4539,0.2849
305.1104,307.6025,2.4921
305.1524,307.8726,2.7202
305.1891,305.5958,0.4067
305.1876,305.1841,-0.0034
305.1872,305.2001,0.0129
305.1833,305.7097,0.5264
305.1596,306.3716,1.2121
305.1722,305.5312,0.3590
305.1843,305.1875,0.0032
305.1836,305.1937,0.0101
305.1719,306.0369,0.8650
305.1675,308.5869,3.4194
305.1932,307.1497,1.9565
305.1868,305.3180,0.1312
305.1856,305.1843,-0.0013
305.1889,305.2578,0.0688
305.1787,305.9890,0.8103
305.1585,306.1282,0.9697
305.1783,305.3153,0.1370
305.1848,305.1824,-0.0024
305.1822,305.2860,0.1038
305.1405,307.0547,1.9142
305.1371,308.7094,3.5724
305.1852,306.2148,1.0296
305.1859,305.2101,0.0242
305.1853,305.1842,-0.0011
305.1816,305.4082,0.2266
305.1532,306.2558,1.1026
305.1645,305.8312,0.6667
305.1835,305.2198,0.0364
305.1858,305.1797,-0.0060
305.1701,305.5618,0.3917
305.1177,308.0811,2.9634
305.1527,308.1061,2.9534
305.1850,305.6098,0.4248
305.1884,305.1838,-0.0046
305.1882,305.1970,0.0088
305.1808,305.6627,0.4819
305.1643,306.2842,1.1200
305.1775,305.5107,0.3332
305.1841,305.1856,0.0015
305.1831,305.2006,0.0174
305.1819,306.3004,1.1185
305.2077,309.0768,3.8690
305.2134,307.2626,2.0492
305.1897,305.3245,0.1348
305.1882,305.1842,-0.0040
305.1976,305.2630,0.0654
305.2521,306.0433,0.7912
305.2312,306.1956,0.9644
305.1876,305.3275,0.1399
305.1833,305.1818,-0.0015
305.1833,305.2629,0.0796
305.1793,306.8914,1.7121
305.2183,308.7385,3.5202
305.2116,306.3035,1.0919
305.1866,305.2125,0.0259
305.1848,305.1835,-0.0013
305.1900,305.4441,0.2541
305.1715,306.4271,1.2556
305.1627,305.9398,0.7772
305.1808,305.2279,0.0471
305.1834,305.1824,-0.0010
305.1711,305.4951,0.3239
305.1019,307.9305,2.8286
305.1304,308.1595,3.0291
305.1843,305.6293,0.4451
305.1858,305.1850,-0.0007
305.1883,305.1996,0.0113
305.2007,305.6608,0.4601
305.1748,306.2568,1.0820
305.1719,305.5021,0.3302
305.1833,305.1864,0.0031
305.1830,305.1911,0.0081
305.1638,305.9571,0.7932
305.1404,308.3634,3.2231
305.1844,307.0671,1.8827
305.1885,305.3139,0.1255
305.1864,305.1822,-0.0042
305.1891,305.2600,0.0710
305.1828,305.9961,0.8133
305.1692,306.1246,0.9554
305.1809,305.3150,0.1341
305.1828,305.1814,-0.0015
305.1787,305.2809,0.1021
305.1487,307.0662,1.9175
305.1778,308.7950,3.6172
305.2024,306.2547,1.0523
305.1855,305.2114,0.0258
305.1857,305.1844,-0.0013
305.2157,305.4188,0.2031
305.2614,306.2967,1.0353
305.2025,305.8544,0.6519
305.1825,305.2209,0.0384
305.1843,305.1797,-0.0046
305.1770,305.5218,0.3448
305.1415,308.0558,2.9143
305.1765,308.2157,3.0392
305.1919,305.6291,0.4372
305.1848,305.1844,-0.0003
305.1868,305.1984,0.0116
305.2089,305.6724,0.4634
305.2028,306.3200,1.1173
305.1817,305.5293,0.3476
305.1825,305.1864,0.0039
305.1806,305.1957,0.0151
305.1631,306.1528,0.9897
305.1641,308.7574,3.5933
305.2045,307.1516,1.9470
305.1887,305.3157,0.1270
305.1858,305.1833,-0.0025
305.1914,305.2594,0.0680
305.2088,306.0215,0.8127
305.1968,306.1718,0.9750
305.1848,305.3234,0.1386
305.1843,305.1824,-0.0020
305.1799,305.3024,0.1225
305.1456,307.3475,2.2019
305.1753,309.1155,3.9402
305.1998,306.2659,1.0660
305.1880,305.2105,0.0225
305.1869,305.1852,-0.0017
305.1830,305.4116,0.2286
305.1663,306.2667,1.1004
305.1712,305.8354,0.6642
305.1815,305.2184,0.0368
305.1833,305.1804,-0.0030
305.1731,305.4308,0.2578
305.1162,307.4995,2.3832
305.1492,307.8427,2.6935
305.1874,305.6034,0.4160
305.1860,305.1862,0.0002
305.1884,305.2007,0.0123
305.2078,305.6709,0.4631
305.2054,306.3070,1.1016
305.1848,305.5208,0.3360
305.1837,305.1855,0.0018
305.1822,305.1992,0.0170
305.1518,306.2362,1.0844
305.1219,308.9218,3.7998
305.1877,307.1721,1.9844
305.1891,305.3134,0.1244
305.1865,305.1850,-0.0015
305.1979,305.2640,0.0661
305.2494,306.0287,0.7793
305.2209,306.1660,0.9451
305.1840,305.3212,0.1372
305.1824,305.1818,-0.0006
305.1812,305.2851,0.1039
305.1668,307.1024,1.9356
305.1933,308.8205,3.6272
305.2041,306.2311,1.0270
305.1879,305.2066,0.0187
305.1878,305.1832,-0.0046
305.2137,305.4252,0.2115
305.2578,306.3144,1.0566
305.2051,305.8552,0.6500
305.1838,305.2183,0.0345
305.1836,305.1781,-0.0055
305.1728,305.4139,0.2411
305.1320,307.4026,2.2705
305.1795,307.7999,2.6204
305.1936,305.6091,0.4156
305.1877,305.1863,-0.0014
305.1905,305.1999,0.0094
305.2094,305.6821,0.4727
305.2055,306.3287,1.1231
305.1828,305.5258,0.3430
305.1826,305.1868,0.0042
305.1829,305.1983,0.0154
305.1550,306.1887,1.0337
305.1331,308.8200,3.6869
305.1945,307.1479,1.9535
305.1906,305.3116,0.1211
305.1850,305.1846,-0.0005
305.1939,305.2626,0.0686
305.2300,306.0188,0.7887
305.2059,306.1507,0.9447
305.1826,305.3144,0.1318
305.1818,305.1775,-0.0043
305.1787,305.2463,0.0677
305.1453,306.6714,1.5261
305.1576,308.3581,3.2005
305.1950,306.1789,0.9839
305.1864,305.2078,0.0214
305.1865,305.1851,-0.0014
305.2092,305.4326,0.2234
305.2358,306.3278,1.0919
305.1919,305.8521,0.6602
305.1820,305.2173,0.0353
305.1827,305.1797,-0.0030
305.1737,305.4147,0.2410
305.1205,307.4498,2.3293
305.1383,307.8839,2.7456
305.1776,305.6279,0.4502
305.1853,305.1860,0.0007
305.1880,305.2000,0.0119
305.2004,305.6787,0.4783
305.1935,306.3206,1.1270
305.1817,305.5235,0.3418
305.1837,305.1865,0.0028
305.1839,305.1995,0.0156
305.1639,306.2327,1.0688
305.1689,308.9229,3.7540
305.2067,307.1815,1.9747
305.1902,305.3122,0.1219
305.1867,305.1828,-0.0039
305.1909,305.2629,0.0721
305.2150,306.0214,0.8064
305.2009,306.1583,0.9574
305.1842,305.3178,0.1336
305.1836,305.1801,-0.0035
305.1821,305.2866,0.1045
305.1802,307.1420,1.9618
305.2185,308.8699,3.6514
305.2078,306.2353,1.0274
305.1856,305.2078,0.0222
305.1853,305.1838,-0.0015
305.2077,305.4223,0.2146
305.2389,306.2978,1.0590
305.1970,305.8442,0.6472
305.1827,305.2187,0.0359
305.1829,305.1808,-0.0021
305.1708,305.5188,0.3480
305.1257,307.8878,2.7621
305.1786,308.0286,2.8499
305.1954,305.6118,0.4165
305.1877,305.1878,0.0001
305.1896,305.2029,0.0133
305.2046,305.6852,0.4807
305.2022,306.3221,1.1198
305.1848,305.5209,0.3361
305.1838,305.1876,0.0038
305.1830,305.1982,0.0151
305.1865,305.2104,0.0240
305.1871,305.1853,-0.0018
305.1988,305.4272,0.2284
305.1995,306.3148,1.1154
305.1779,305.8524,0.6746
305.1825,305.2178,0.0354
305.1836,305.1791,-0.0045
305.1763,305.5372,0.3609
305.1597,308.0886,2.9289
305.1965,308.2002,3.0038
305.1939,305.6231,0.4292
305.1869,305.1864,-0.0005
305.1894,305.1997,0.0103
305.1983,305.6820,0.4837
305.1887,306.3289,1.1402
305.1808,305.5270,0.3462
305.1846,305.1871,0.0025
305.1829,305.2002,0.0173
305.1476,306.2397,1.0921
305.1156,308.8182,3.7026
305.1857,307.1146,1.9289
305.1887,305.3093,0.1206
305.1851,305.1814,-0.0037
305.1954,305.2592,0.0638
305.2308,306.0003,0.7696
305.2052,306.1445,0.9393
305.1826,305.3205,0.1379
305.1846,305.1793,-0.0053
305.1809,305.2972,0.1162
305.1435,307.3369,2.1935
305.1661,309.1369,3.9707
305.2003,306.2758,1.0755
305.1892,305.2076,0.0183
305.1874,305.1840,-0.0034
305.1859,305.4125,0.2265
305.1684,306.2593,1.0909
305.1688,305.8241,0.6554
305.1832,305.2163,0.0331
305.1843,305.1795,-0.0048
305.1721,305.4379,0.2658
305.1200,307.5306,2.4106
305.1538,307.8580,2.7042
305.1874,305.6033,0.4159
305.1858,305.1847,-0.0011
305.1888,305.2009,0.0121
305.2032,305.6759,0.4727
305.1924,306.3031,1.1107
305.1789,305.5152,0.3363
305.1826,305.1870,0.0044
305.1835,305.1944,0.0110
305.1652,306.0753,0.9101
305.1475,308.6082,3.4608
305.1917,307.1004,1.9087
305.1881,305.3104,0.1223
305.1841,305.1819,-0.0022
305.1900,305.2617,0.0717
305.2032,306.0135,0.8102
305.1828,306.1377,0.9548
305.1813,305.3138,0.1325
305.1848,305.1804,-0.0045
305.1803,305.2951,0.1148
305.1407,307.1770,2.0363
305.1672,308.8167,3.6495
305.2008,306.2056,1.0048
305.1899,305.2072,0.0173
305.1902,305.1840,-0.0062
305.2049,305.4054,0.2006
305.2242,306.2466,1.0223
305.1927,305.8229,0.6302
305.1855,305.2175,0.0320
305.1852,305.1810,-0.0042
305.1774,305.4155,0.2381
305.1486,307.4246,2.2760
305.1835,307.8061,2.6226
305.1938,305.6033,0.4095
305.1869,305.1855,-0.0014
305.1886,305.2006,0.0120
305.2103,305.6965,0.4862
305.2056,306.3370,1.1314
305.1825,305.5216,0.3391
305.1840,305.1860,0.0020
305.1826,305.1972,0.0146
305.1356,306.1861,1.0504
305.1302,308.7694,3.6392
305.2021,307.1078,1.9057
305.1898,305.3089,0.1190
305.1874,305.1835,-0.0039
305.1897,305.2587,0.0690
305.1894,305.9957,0.8063
305.1781,306.1282,0.9501
305.1818,305.3155,0.1336
305.1841,305.1824,-0.0017
305.1786,305.2934,0.1147
305.1219,307.1923,2.0704
305.1312,308.8638,3.7326
305.1907,306.2126,1.0219
305.1872,305.2081,0.0208
305.1869,305.1846,-0.0023
305.2002,305.4044,0.2042
305.2140,306.2376,1.0236
305.1868,305.8161,0.6293
305.1841,305.2170,0.0329
305.1842,305.1805,-0.0038
305.1778,305.5094,0.3315
305.1546,307.8586,2.7040
305.1830,308.0033,2.8203
305.1907,305.6052,0.4145
305.1865,305.1866,0.0002
305.1876,305.2018,0.0142
305.1886,305.6851,0.4965
305.1728,306.3102,1.1374
305.1764,305.5126,0.3362
305.1825,305.1877,0.0052
305.1830,305.1985,0.0155
305.1600,306.2063,1.0463
305.1405,308.8537,3.7132
305.1894,307.1456,1.9562
305.1882,305.3111,0.1228
305.1870,305.1842,-0.0027
305.1944,305.2632,0.0689
305.2194,306.0154,0.7960
305.1993,306.1340,0.9348
305.1844,305.3126,0.1282
305.1847,305.1805,-0.0042
305.1812,305.2802,0.0990
305.1458,307.0260,1.8802
305.1620,308.6906,3.5286
305.1969,306.1989,1.0021
305.1880,305.2071,0.0191
305.1891,305.1844,-0.0047
305.1969,305.4099,0.2130
305.2079,306.2525,1.0446
305.1888,305.8237,0.6349
305.1841,305.2183,0.0342
305.1844,305.1805,-0.0040
305.1727,305.4456,0.2729
305.1151,307.5361,2.4211
305.1453,307.8696,2.7243
305.1838,305.6156,0.4318
305.1855,305.1857,0.0002
305.1884,305.2015,0.0131
305.2224,305.6902,0.4678
305.2200,306.3169,1.0969
305.1833,305.5146,0.3313
305.1842,305.1881,0.0039
305.1850,305.1967,0.0117
305.1684,306.1543,0.9859
305.1477,308.7689,3.6211
305.1753,307.1404,1.9651
305.1864,305.3127,0.1263
305.1877,305.1837,-0.0040
305.1951,305.2644,0.0693
305.2281,306.0328,0.8047
305.2065,306.1644,0.9579
305.1848,305.3195,0.1348
305.1841,305.1815,-0.0025
305.1805,305.2896,0.1091
305.1463,307.1338,1.9875
305.1644,308.8187,3.6543
305.1939,306.2241,1.0302
305.1876,305.2086,0.0210
305.1880,305.1861,-0.0019
305.1932,305.4062,0.2130
305.1882,306.2272,1.0390
305.1769,305.8071,0.6302
305.1826,305.2173,0.0347
305.1840,305.1802,-0.0038
305.1797,305.4697,0.2900
305.1728,307.6983,2.5255
305.1927,307.9972,2.8045
305.1885,305.6314,0.4429
305.1859,305.1872,0.0013
305.1879,305.2042,0.0163
305.2159,305.7399,0.5240
305.2142,306.4138,1.1996
305.1822,305.5345,0.3523
305.1820,305.1866,0.0047
305.1816,305.1990,0.0174
305.1499,306.2437,1.0938
305.1118,308.8972,3.7854
305.1752,307.1323,1.9572
305.1891,305.3054,0.1163
305.1891,305.1819,-0.0071
305.1832,305.2604,0.0772
305.1190,306.0206,0.9016
305.1104,306.1662,1.0558
305.1754,305.3203,0.1450
305.1839,305.1798,-0.0041
305.1805,305.2781,0.0975
305.1578,307.0391,1.8812
305.1786,308.7535,3.5749
305.1996,306.2333,1.0337
305.1873,305.2110,0.0237
305.1862,305.1866,0.0003
305.1958,305.4160,0.2202
305.2016,306.2663,1.0647
305.1809,305.8320,0.6510
305.1824,305.2199,0.0375
305.1833,305.1806,-0.0026
305.1781,305.5244,0.3463
305.1609,307.9515,2.7906
305.1945,308.0889,2.8944
305.1934,305.6183,0.4249
305.1877,305.1841,-0.0036
305.1880,305.1993,0.0112
305.1852,305.6826,0.4974
305.1758,306.3302,1.1544
305.1800,305.5285,0.3485
305.1819,305.1862,0.0043
305.1849,305.1987,0.0138
305.2529,306.3054,1.0525
305.4057,309.1911,3.7854
305.2838,307.3062,2.0224
305.1918,305.3188,0.1270
305.1875,305.1822,-0.0053
305.1925,305.2639,0.0714
305.2054,306.0374,0.8319
305.1922,306.1744,0.9822
305.1842,305.3226,0.1384
305.1843,305.1810,-0.0034
305.1802,305.2934,0.1132
305.1505,307.2009,2.0503
305.1824,308.9166,3.7342
305.2029,306.2468,1.0439
305.1866,305.2093,0.0226
305.1856,305.1853,-0.0004
305.2003,305.4075,0.2072
305.2181,306.2409,1.0228
305.1877,305.8239,0.6362
305.1819,305.2207,0.0388
305.1837,305.1825,-0.0013
305.1752,305.5276,0.3524
305.1519,308.0580,2.9061
305.1980,308.2125,3.0146
305.1956,305.6319,0.4364
305.1853,305.1847,-0.0006
305.1852,305.2002,0.0150
305.1714,305.7065,0.5350
305.1561,306.3604,1.2043
305.1792,305.5327,0.3535
305.1847,305.1866,0.0019
305.1849,305.1988,0.0139
305.1732,306.2325,1.0593
305.1721,308.9507,3.7787
305.1978,307.1989,2.0011
305.1896,305.3145,0.1249
305.1878,305.1829,-0.0049
305.1947,305.2602,0.0656
305.2267,306.0058,0.7791
305.1980,306.1353,0.9373
305.1815,305.3161,0.1346
305.1833,305.1818,-0.0015
305.1808,305.3092,0.1284
305.1425,307.2401,2.0977
305.1562,308.8189,3.6627
305.1963,306.2024,1.0061
305.1877,305.2082,0.0204
305.1887,305.1840,-0.0047
305.2044,305.4162,0.2118
305.2230,306.2699,1.0469
305.1928,305.8307,0.6378
305.1833,305.2203,0.0370
305.1836,305.1801,-0.0035
305.1757,305.4734,0.2977
305.1563,307.7215,2.5652
305.2022,307.9828,2.7805
305.1966,305.6147,0.4180
305.1864,305.1852,-0.0012
305.1880,305.2005,0.0125
305.1980,305.6726,0.4746
305.1881,306.3010,1.1129
305.1798,305.5179,0.3381
305.1839,305.1878,0.0039
305.1841,305.1995,0.0154
305.1653,306.2314,1.0661
305.1698,308.9155,3.7456
305.2111,307.1848,1.9737
305.1892,305.3121,0.1229
305.1853,305.1818,-0.0035
305.1925,305.2631,0.0706
305.2203,306.0269,0.8065
305.2039,306.1535,0.9497
305.1849,305.3159,0.1310
305.1842,305.1794,-0.0047
305.1802,305.2741,0.0939
305.1362,306.9682,1.8320
305.1508,308.6291,3.4783
305.1945,306.1962,1.0017
305.1882,305.2103,0.0221
305.1887,305.1866,-0.0021
305.1938,305.4108,0.2170
305.1929,306.2482,1.0553
305.1810,305.8176,0.6366
305.1831,305.2175,0.0344
305.1855,305.1813,-0.0042
305.1740,305.4169,0.2429
305.1325,307.4047,2.2722
305.1794,307.7859,2.6065
305.1935,305.6014,0.4079
305.1866,305.1867,0.0001
305.1878,305.2018,0.0140
305.2017,305.6981,0.4963
305.2085,306.3629,1.1544
305.1881,305.5363,0.3481
305.1839,305.1867,0.0028
305.1840,305.1998,0.0157
305.1613,306.2698,1.1084
305.1331,309.0402,3.9071
305.1794,307.2487,2.0692
305.1885,305.3173,0.1288
305.1860,305.1810,-0.0049
305.1885,305.2656,0.0771
305.1805,306.0541,0.8736
305.1550,306.1870,1.0319
305.1764,305.3216,0.1452
305.1842,305.1810,-0.0032
305.1818,305.2798,0.0980
305.1375,306.9962,1.8588
305.1303,308.5648,3.4345
305.1821,306.1520,0.9699
305.1862,305.2076,0.0214
305.1884,305.1852,-0.0031
305.2179,305.4141,0.1962
305.2507,306.2311,0.9803
305.1958,305.7905,0.5948
305.1837,305.2137,0.0300
305.1832,305.1795,-0.0037
305.1747,305.5378,0.3630
305.1687,307.9564,2.7877
305.2136,308.0180,2.8044
305.1974,305.5962,0.3987
305.1881,305.1838,-0.0043
305.1916,305.2003,0.0087
305.2320,305.6826,0.4507
305.2330,306.3018,1.0688
305.1870,305.5098,0.3228
305.1831,305.1860,0.0028
305.1820,305.1997,0.0177
305.1607,306.2353,1.0746
305.1636,308.9210,3.7574
305.2098,307.1779,1.9681
305.1907,305.3124,0.1218
305.1870,305.1815,-0.0055
305.1938,305.2592,0.0654
305.2233,306.0064,0.7831
305.2032,306.1443,0.9412
305.1839,305.3185,0.1345
305.1849,305.1825,-0.0024
305.1823,305.3096,0.1273
305.1861,307.2969,2.1108
305.2315,308.9644,3.7328
305.2156,306.2386,1.0229
305.1891,305.2080,0.0189
305.1865,305.1841,-0.0024
305.1878,305.4179,0.2301
305.1722,306.2837,1.1115
305.1697,305.8382,0.6685
305.1812,305.2187,0.0374
305.1817,305.1807,-0.0010
305.1716,305.4240,0.2524
305.1261,307.4745,2.3484
305.1563,307.8810,2.7247
305.1843,305.6253,0.4411
305.1836,305.1858,0.0022
305.1858,305.2007,0.0150
305.1926,305.6849,0.4923
305.1794,306.3160,1.1366
305.1788,305.5160,0.3372
305.1817,305.1855,0.0038
305.1820,305.1981,0.0161
305.1607,306.2166,1.0559
305.1519,308.8837,3.7318
305.1928,307.1821,1.9893
305.1873,305.3156,0.1283
305.1839,305.1831,-0.0008
305.1894,305.2664,0.0770
305.2034,306.0380,0.8346
305.1828,306.1587,0.9759
305.1825,305.3144,0.1319
305.1842,305.1795,-0.0046
305.1780,305.2770,0.0990
305.1312,306.9700,1.8388
305.1456,308.6595,3.5139
305.1893,306.2274,1.0381
305.1863,305.2113,0.0250
305.1860,305.1853,-0.0008
305.1926,305.4152,0.2225
305.1909,306.2679,1.0771
305.1802,305.8327,0.6525
305.1826,305.2184,0.0358
305.1843,305.1799,-0.0045
305.1690,305.4200,0.2510
305.0889,307.4283,2.3394
305.1403,307.8173,2.6770
305.1889,305.6134,0.4245
305.1873,305.1850,-0.0023
305.1878,305.1986,0.0108
305.2051,305.6704,0.4653
305.2024,306.2980,1.0956
305.1841,305.5144,0.3303
305.1844,305.1884,0.0040
305.1817,305.1996,0.0179
305.1447,306.2133,1.0687
305.1152,308.8943,3.7791
305.1869,307.2071,2.0202
305.1893,305.3193,0.1300
305.1877,305.1828,-0.0049
305.1902,305.2583,0.0681
305.1994,306.0039,0.8045
305.1874,306.1527,0.9653
305.1841,305.3209,0.1368
305.1847,305.1801,-0.0046
305.1818,305.3024,0.1206
305.1761,307.2884,2.1122
305.2003,309.0223,3.8221
305.2003,306.2704,1.0701
305.1859,305.2109,0.0250
305.1848,305.1850,0.0002
305.1937,305.4012,0.2076
305.2027,306.2369,1.0342
305.1872,305.8271,0.6398
305.1834,305.2195,0.0361
305.1823,305.1805,-0.0018
305.1679,305.4171,0.2492
305.1130,307.4185,2.3055
305.1594,307.8119,2.6525
305.1923,305.6109,0.4186
305.1882,305.1856,-0.0025
305.1890,305.2031,0.0141
305.2134,305.7276,0.5142
