amostra_mV_x1000
6
2
1
4
9
10
1
-9
-6
1
5
4
-1
0
5
8
7
-5
-12
-5
2
6
3
0
2
6
8
2
-10
-11
-2
4
6
1
0
4
8
10
0
-11
-7
0
5
5
0
1
5
7
5
-5
-11
-4
1
4
2
-1
1
6
9
3
-11
-12
-3
3
5
1
0
4
7
8
-1
-13
-9
0
4
3
-2
-1
3
6
4
-8
-15
-8
-1
2
0
-2
1
6
9
2
-11
-11
-3
2
4
1
0
3
8
10
0
-11
-8
-1
3
3
-1
-1
2
5
4
-8
-14
-6
0
4
2
-1
1
5
8
4
-10
-12
-4
1
2
-2
-3
0
6
8
0
-10
-7
0
4
2
-3
-2
3
7
6
-5
-11
-4
2
4
2
0
2
6
8
2
-11
-12
-3
2
4
0
-1
2
6
8
0
-10
-6
0
4
3
-1
0
4
8
7
-3
-10
-4
1
5
3
0
1
6
8
4
-8
-9
0
6
7
2
-1
3
8
8
-1
-13
-9
-1
3
3
-2
-1
3
8
6
-7
-13
-5
1
4
1
-2
0
4
7
2
-10
-12
-4
2
3
0
-1
2
7
7
-2
-15
-11
-3
1
1
-2
-2
2
6
5
-5
-11
-4
1
4
2
-1
0
5
8
3
-10
-12
-5
2
4
0
-4
0
3
6
-3
-15
-13
-5
0
1
-3
-2
2
6
6
-6
-14
-8
-1
1
-2
-6
-3
2
5
1
-12
-14
-6
0
0
-4
-6
-2
2
3
-7
-19
-14
-5
-1
-2
-7
-6
0
4
3
-8
-16
-9
-2
1
-1
-4
-1
3
6
1
-12
-14
-5
0
1
-1
-3
0
4
6
-1
-13
-10
-3
2
2
-2
-1
3
7
6
-7
-16
-8
-1
2
0
-4
-2
2
6
2
-10
-11
-2
4
5
1
0
5
9
10
0
-11
-6
1
6
6
1
1
5
8
6
-7
-13
-6
1
4
3
0
1
5
8
3
-9
-11
-3
2
4
0
-2
1
6
8
0
-10
-6
2
7
6
1
1
6
9
8
-3
-10
-3
3
7
4
0
2
6
10
5
-8
-9
-1
4
6
2
0
3
8
10
2
-9
-6
1
6
5
0
0
4
7
7
-3
-11
-5
1
5
3
0
2
6
8
2
-11
-12
-4
1
2
-2
-5
0
4
5
-2
-15
-12
-4
1
0
-3
-2
1
5
4
-8
-15
-8
-2
1
